@relation bank8FM

@attribute a1cx numeric
@attribute a1cy numeric
@attribute b2x numeric
@attribute b2y numeric
@attribute a2pop numeric
@attribute a3pop numeric
@attribute temp numeric
@attribute mxql numeric
@attribute rej numeric

@data
0.017624445,0.470201391,0.520711302,0.353979476,0.22217524,0.011894938,0.425884629,0.666666667,0.184832156
0.748809402,0.795282945,0.462044198,0.382821233,0.161798479,0.04593746,0.866894715,1,0.074542887
0.737900508,0.363207613,0.766084649,0.350810305,0.078982775,0.154792989,0.644029461,0.333333333,0.235653395
0.208217074,0.924531925,0.645008116,0.240289598,0.003947341,0.108878272,0.568330209,0.333333333,0.093227533
0.442390276,0.903969814,0.574444977,0.552854705,0.097604677,0.225721746,0.540904141,0,0.449004877
0.006350521,0.65240023,0.429481365,0.790835722,0.00577713,0.229169135,0.509457247,1,0.303596202
0.46280995,0.23443566,0.613096339,0.961482616,0.100901124,0.081821196,0.585789416,1,0.191019653
0.351970862,0.114359175,0.286653939,0.7166419,0.103425532,0.070141354,0.496273937,0.666666667,0.128213566
0.603235465,0.028395533,0.925914555,0.542739777,0.055620085,0.16957005,0.350956944,0,0.220172188
0.911607752,0.502250122,0.046306029,0.387407374,0.008530093,0.008473459,0.222585838,0.333333333,0.006365743
0.519348587,0.062994402,0.656201089,0.507550672,0.076342238,0.058655818,0.362026648,0.333333333,0.112596493
0.83671261,0.837935249,0.291639373,0.895506422,0.061480322,0.032012794,0.547193096,0,0.028677628
0.284662342,0.691187324,0.079784941,0.622909693,0.159276562,0.117739098,0.655388106,1,0.277028855
0.970586588,0.806277539,0.759742098,0.151596844,0.131757363,0.116026556,0.730166559,0.666666667,0.265360611
0.996517714,0.8407354,0.691326145,0.892557402,0.124007017,0.051583209,0.646940035,0.666666667,0.126621819
0.033843775,0.38833397,0.233375304,0.021410666,0.029569632,0.024765757,0.516892439,0.333333333,0
0.029013379,0.39370626,0.428872312,0.623921386,0.091599631,0.027984641,0.39736736,0.666666667,0.02390114
0.570770803,0.116942315,0.153300337,0.270706434,0.078300509,0.147302925,0.853726222,0,0.257067819
0.649448255,0.041505241,0.023182017,0.711073085,0.060814449,0.159186946,0.310604754,1,0.361111007
0.715257651,0.243862169,0.578795355,0.119458829,0.180209699,0.045512188,0.644863473,0,0.306856978
0.434481627,0.099601378,0.889799413,0.368771609,0.372676188,0.008074973,0.385013828,1,0.307466504
0.2902398,0.545968482,0.165356386,0.354331717,0.09769583,0.030351398,0.721780932,0.666666667,0.036964188
0.321503363,0.40296876,0.698125737,0.189690938,0.215616915,0.01892058,0.939801933,0.666666667,0.259164389
0.295759252,0.678305629,0.920079047,0.995702056,0.143247163,0.108338613,0.389245272,1,0.236419977
0.637547279,0.246085289,0.351895615,0.279497456,0.480203058,0.036625924,0.680753489,0,0.537993152
0.775453587,0.69019027,0.436509976,0.168420368,0.128020906,0.16071283,0.402918617,0,0.345248379
0.213390498,0.82444452,0.682890411,0.344344876,0.102484753,0.121498955,0.418928888,0,0.273819184
0.94938885,0.829862813,0.085695456,0.370111526,0.237566265,0.014022341,0.862591299,0,0.209883791
0.911151714,0.402475734,0.791558866,0.97312459,0.02720114,0.164995533,0.679889843,0.333333333,0.248470888
0.241792827,0.026191414,0.176277336,0.710492687,0.010922013,0.019385979,0.671740237,0,0.01667533
0.589463336,0.476334722,0.850090958,0.185655174,0.045926985,0.091611508,0.422969822,0,0.107665441
0.827586862,0.844649611,0.962913773,0.687780129,0.092714436,0.020635345,0.996353845,0.333333333,0.047523069
0.744553053,0.063629436,0.581183563,0.5272992,0.03299547,0.034907216,0.76341695,1,0.01986755
0.074887141,0.380047523,0.998595878,0.056226515,0.013766701,0.177636095,0.590793486,0.333333333,0.172293874
0.748705394,0.357063281,0.148842949,0.883727353,0.042511683,0.037204128,0.674117382,0.666666667,0.0351568
0.882762387,0.399827591,0.43068647,0.198068677,0.074596231,0.021188583,0.747095512,0.333333333,0.036190127
0.650805366,0.284570367,0.478032589,0.515229933,0.058292801,0.015371943,0.41442332,0.666666667,0.017716135
0.235374301,0.598664328,0.791769884,0.270094014,0.120978307,0.295101674,0.568544004,1,0.458488052
0.228632748,0.451372374,0.77758965,0.608418767,0.064394621,0.049588455,0.580370458,1,0.024963136
0.846268394,0.462879996,0.060067226,0.297116525,0.04041261,0.178383942,0.311866355,1,0.393681374
0.342425079,0.324959548,0.533942453,0.083283049,0.252836888,0.021790203,0.631793411,1,0.308899949
0.946613622,0.726608237,0.717096387,0.457520401,0.050509434,0.023405339,0.195686848,0,0.025692323
0.659193054,0.653479288,0.605560684,0.390793694,0.025640063,0.171985359,0.869018904,1,0.19464066
0.378883068,0.112870095,0.796926333,0.081901102,0.027671883,0.10737439,0.771000316,0,0.131408279
0.300669655,0.440026761,0.679646129,0.47852579,0.065874037,0.058971689,0.54368559,0,0.082611313
0.771226241,0.701098859,0.727905328,0.001638122,0.017949936,0.183479587,0.519673889,0.666666667,0.26517364
0.659494079,0.629950017,0.5379358,0.392020534,0.006291766,0.040516914,0.518731921,1,0.007938793
0.917134205,0.437329616,0.788793625,0.189283659,0.154192065,0.188543561,0.84729015,0.333333333,0.37058047
0.227149626,0.915283425,0.87517414,0.158111306,0.046462289,0.055362136,0.679182838,0.666666667,0.035404849
0.022473843,0.34314453,0.2517289,0.954141587,0.000938827,0.144111264,0.710651958,0,0.091755447
0.868576223,0.747820382,0.357291084,0.212332448,0.001441649,0.006595114,0.321652232,1,0.004282885
0.934902662,0.839964358,0.176138324,0.81762007,0.082790088,0.03750733,0.629332653,1,0.086575101
0.337598683,0.062289364,0.952767891,0.104602653,0.090610886,0.117012174,0.431667674,1,0.220880185
0.211622353,0.815108016,0.945655272,0.19435013,0.058382709,0.064761374,0.465555216,0.333333333,0.106375341
0.413068872,0.068675708,0.866420379,0.207210939,0.46315058,0.028066548,0.336890936,0,0.550403047
0.178620647,0.010683577,0.02620528,0.314144189,0.036226615,0.088222576,0.787566242,0.333333333,0.053539799
0.330395092,0.711386415,0.522975499,0.747686165,0.125270501,0.098220908,0.554634638,0.666666667,0.22697669
0.189070504,0.915629444,0.395485407,0.044439441,0.025650229,0.014372444,0.682732679,1,0
0.112232203,0.872500115,0.602958457,0.328910304,0.094594917,0.21862636,0.918358945,0.333333333,0.383530089
0.904480167,0.324008496,0.820054345,0.948083437,0.079957181,0.102059235,0.538700572,0.333333333,0.19026429
0.055204527,0.892874215,0.407972494,0.517522503,0.18843853,0.069710489,0.766429129,1,0.231273286
0.389048902,0.560956292,0.11367289,0.947019709,0.012107269,0.130482692,0.233794192,0,0.23484942
0.720169054,0.774462821,0.977646055,0.062858058,0.196744848,0.011639445,0.820302255,0.666666667,0.132702119
0.166019614,0.687766139,0.021644883,0,0.177833229,0.029269452,0.741771809,1,0.084646805
0.985346798,0.43129929,0.330295736,0.88141577,0.028514609,0.027875004,0.376752033,0.333333333,0.046045997
0.245019092,0.388030954,0.547630644,0.948691854,0.114976897,0.334848166,0.699520867,0.333333333,0.483405068
0.714346576,0.461372914,0.336539279,0.826201948,0.055786402,0.012127823,0.679521523,0.666666667,0.022583617
0.291966941,0.84758577,0.082055139,0.167214542,0.000555803,0.069357927,0.719161416,1,0.024591686
0.279942955,0.646926934,0.358472187,0.584372295,0.167769527,0.000832484,0.436262146,0.666666667,0.104518094
0.117424629,0.190076264,0.8057461,0.104722735,0.45751156,0.029867568,0.130110041,1,0.546733428
0.802638816,0.3574143,0.040239501,0.579960273,0.121947159,0.011886986,0.45653138,0.666666667,0.091870122
0.811728562,0.737426821,0.837916899,0.340008906,0.114513525,0.016842907,0.567398826,0,0.122317744
0.732132035,0.030341638,0.147398824,0.647239359,0.049934512,0.173139778,0.597650797,1,0.298676369
0.203628698,0.949427269,0.968536263,0.003200192,0.084793666,0.423260062,0.800204481,0.666666667,0.587587861
0.091286485,0.262735188,0.20252862,0.110573743,0.019345066,0.138009381,0.658642657,0.333333333,0.246424178
0.543360556,0.974603629,0.038092314,0.512224874,0.085474552,0.114189316,0.848774014,0.666666667,0.179469825
0.625743311,0.210059343,0.596467893,0.681084543,0.241998992,0.01405226,0.928720586,1,0.281708118
0.537061039,0.175730489,0.120442478,0.039199852,0.247240448,0.000188512,0.885022824,1,0.157332446
0.90353209,0.949430269,0.289104152,0.64154746,0.170739567,0.044091325,0.42030797,0.333333333,0.203225127
0.345840359,0.006186334,0.644799098,0.308909603,0.061140081,0.020967119,0.736578288,0,0.014401761
0.567815561,0.639177516,0.840623134,0.751268619,0.097254304,0.049929595,0.28357664,1,0.109197358
0.341258983,0.217125725,0.889321371,0.015893887,0.08775519,0.195283858,0.329364722,0.333333333,0.336136653
0.936317778,0.198786734,0.805822107,0.867830464,0.116443151,0.156234876,0.361264607,0,0.370550555
0.771245242,0.021130141,0.845452554,0.628272367,0.117773686,0.683563247,0.556383099,0.666666667,0.740338268
0.548824004,0.405797913,0.751787406,0.583296558,0.280625404,0.0095362,0.419296149,0,0.292725702
0.623940163,0.26870551,0.817096087,0.100858088,0.004018634,0.006857413,0.732671769,0.666666667,0
0.467201311,0.001602087,0.043808811,0.618702811,0.002534102,0.008227433,0.802568925,0,0.006708523
0.896666527,0.756694862,0.877003299,0.276359306,0.008126503,0.016852577,0.605142084,1,0
0.007588622,0.771257648,0.422649771,0.078396702,0.004860956,0.003643785,0.805217018,0.333333333,0.001325002
0.351937859,0.202082912,0.478499629,0.749509414,0.28219742,0.37351571,0.567871926,0.333333333,0.695364238
0.362145696,0.494699714,0.43424978,0.039000715,0.314153418,0.025806935,0.051727769,0.333333333,0.534672545
0.621433958,0.438001652,0.682051338,0.878932068,0.203027829,0.101771633,0.31041001,0,0.382084179
0.536936029,0.349145854,0.803717923,0.136381421,0.014612693,0.01389761,0.916716323,0.333333333,0.008871156
0.109561984,0.060148248,0.512908623,0.573117586,0.009931585,0.009567905,0.556351347,0,0.002354589
0.477624165,0.529335584,0.651330666,0.637275534,0.196936579,0.045748139,0.240989129,1,0.241739928
0.780451997,0.082265442,0.592080511,0.647885802,0.122699641,0.122417154,0.306982942,0.333333333,0.350300338
0.20707598,0.137013399,0.894749843,0.368348319,0.018325352,0.134113573,0.644059096,0.333333333,0.106112335
0.986717911,0.177482584,0.568519461,0.826123895,0.297032609,0.205717299,0.66012017,1,0.615046437
0.267623945,0.569330744,0.128742201,0.717530508,0.026320646,0.078400997,0.756138399,0,0.067000472
0.26365262,0.133670218,0.234687418,0.578280122,0.010745834,0.03351142,0.547356088,0,0.028000793
0.409044542,0.2055511,0.872663922,0.107156402,0.112482581,0.01381513,0.809625213,0.666666667,0.057938606
0.693544871,0.939689743,0.427366181,0.940529263,0.038755534,0.169421162,0.84976255,0,0.173166406
0.971674677,0.759398007,0.299157027,0.008386745,0.093181779,0.239873972,0.638825356,0.333333333,0.391173468
0.882506366,0.416630498,0.103917041,0.719461831,0.126021535,0.038834021,0.635940184,0,0.162088991
0.885505611,0.594419099,0.003110271,0.267466214,0.008653223,0.224170828,0.433534674,0.666666667,0.390491647
0.151625433,0.419296642,0.954763064,0.361927921,0.175459049,0.148079445,0.987267564,0.666666667,0.271865959
0.520996722,0.759382007,0.58401781,0.697217594,0.221250382,0.058228121,0.532562966,0.333333333,0.226399572
0.502540208,0.502280123,0.058266069,0.590610568,0.001453362,0.035773393,0.611327317,1,0.006795776
0.018579524,0.138165461,0.463557329,0.375236037,0.409472912,0.161763913,0.912895534,0.666666667,0.613503303
0.193855896,0.552930858,0.592273528,0.646190641,0.048412179,0.046683319,0.418588086,0.333333333,0.025836914
0.880701217,0.055476996,0.768565865,0.513490741,0.27038808,0.059545445,0.856352088,0.666666667,0.265143725
0.041871433,0.793996876,0.92000404,0.967934035,0.164970954,0.165481216,0.854589868,0.666666667,0.264109151
0.182016925,0.165815954,0.195228985,0.835757494,0.252538217,0.005608417,0.583323367,1,0.265879144
0.923830754,0.376928354,0.125466916,0.91084693,0.039426557,0.035445595,0.643302347,0.333333333,0.047547999
0.704667783,0.556614057,0.88563305,0.928369933,0.032377394,0.140367412,0.594853471,1,0.092416078
0.949789883,0.033929832,0.034623012,0.268281773,0.18550417,0.208449759,0.823599141,0.333333333,0.451949049
0.117758656,0.135938341,0.436279956,0.156436159,0.095213767,0.041751286,0.412279021,0.666666667,0.017031821
0.302107773,0.417248531,0.098497569,0.136618584,0.037494575,0.178805541,0.776554749,1,0.248322558
0.794641161,0.226189214,0.021890905,0.467887503,0.049666069,0.045952352,0.63189925,0.666666667,0.093470595
0.132749885,0.460354859,0.839909072,0.907219445,0.009064522,0.058165081,0.733605269,0.666666667,0.005291282
0.505573457,0.833095987,0.272209682,0.137410126,0.085116235,0.031954809,0.837850367,0.666666667,0.076841385
0.966865283,0.766284379,0.361187423,0.802759891,0.213276631,0.11740911,0.769397913,0.666666667,0.389103075
0.472353733,0.148988045,0.61000507,0.622187198,0.240909568,0.068013816,0.967335957,0.666666667,0.385791193
0.652004464,0.627082862,0.636681391,0.566763233,0.12777276,0.080814183,0.48597474,1,0.152669386
0.006205509,0.368348891,0.29092431,0.647776727,0.238745328,0.011180986,0.612051256,0.666666667,0.231442806
0.005723469,0.486904293,0.870016691,0.733296308,0.086201823,0.119047763,0.529407905,0.333333333,0.129339132
0.58731616,0.236507771,0.557530505,0.420266883,0.006226734,0.103485691,0.915846326,0.333333333,0.039767508
0.745866161,0.47185348,0.988101965,0.402266553,0.026850194,0.027352899,0.764550486,0,0.014533887
0.158476995,0.303234375,0.155498528,0.068654028,0.004306903,0.068859845,0.295976741,0.666666667,0.049723096
0.043470565,0.293413844,0.569006504,0.695967738,0.255894142,0.006091237,0.843093633,0.666666667,0.242395574
0.960422755,0.366047767,0.255711247,0.545106398,0.134035679,0.090238152,0.552802565,1,0.229170484
0.051673237,0.802851354,0.964816939,0.853654754,0.021683937,0.054803171,0.348463376,0,0.020676511
0.975455987,0.432066332,0.017387513,0.155275364,0.149873886,0.227883987,0.776501829,1,0.408339908
0.194569955,0.450203311,0.801660744,0.705902543,0.056329515,0.007596568,0.899299451,0.666666667,0.004793939
0.261495443,0.509054489,0.79908052,0.075244543,0.041453597,0.226718482,0.578576486,0.333333333,0.272211232
0.654768691,0.416596496,0.907169924,0.354460806,0.393284737,0.061666716,0.796711793,0,0.618054179
0.155279733,0.873381163,0.119776421,0.368815639,0.135333126,0.075714023,0.8624463,0.666666667,0.187210429
0.455071316,0.261941145,0.960537567,0.016621386,0.006406212,0.01073533,0.680105754,0,0.001216559
0.095785854,0.777449982,0.098282551,0.844330366,0.048511545,0.017503254,0.602503517,0.333333333,0.021263601
0.90926356,0.564675492,0.429437361,0.341373841,0.305596598,0.102808902,0.415696564,0.666666667,0.49644194
0.108070862,0.225434173,0.988439994,0.045383087,0.033169057,0.153667175,0.604637231,1,0.097504185
0.617744655,0.108649867,0.509897361,0.698068177,0.030818708,0.048971572,0.627291018,1,0.020752546
0.87206951,0.396421407,0.417912358,0.093266888,0.005284103,0.266450082,0.395401929,1,0.386288536
0.630265682,0.180871767,0.278490229,0.452477947,0.046081723,0.031008814,0.813188814,0.333333333,0.02155029
0.766524855,0.479409888,0.601538334,0.040109475,0.00261307,0.113820514,0.498955898,0.666666667,0.140334279
0.305931086,0.053239875,0.707542556,0.197861535,0.062840681,0.016392198,0.497387363,0,0.021545304
0.781017043,0.599683383,0.59896911,0.046926144,0.139742223,0.085239711,0.527292182,0,0.225207943
0.802103773,0.801179264,0.223151414,0.854544363,0.037842592,0.026107475,0.191943321,1,0.050274037
0.901083889,0.935148498,0.114511963,0.230139646,0.141625296,0.029329425,0.252673759,0,0.22675731
0.238083523,0.978742852,0.117667237,0.20080255,0.124308852,0.112619295,0.460578664,0.333333333,0.260838403
0.428093104,0.737068802,0.548314703,0.669910889,0.030693996,0.004670475,0.510817278,1,0.01043922
0.056155605,0.312579879,0.05068841,0.940230058,0.005909349,0.01567427,0.58480088,0.666666667,0.001140524
0.588273238,0.453528491,0.55114595,0.728299885,0.001435455,0.087667048,0.218536437,0.666666667,0.069361294
0.056615642,0.803185372,0.005659492,0.971273322,0.031790489,0.092875699,0.722188413,0.666666667,0.083357951
0.769426093,0.125221762,0.662847668,0.577959903,0.07946705,0.051802583,0.015724505,0,0.056709583
0.819236177,0.625985803,0.389270867,0.162259148,0.074122896,0.045631056,0.823681695,0,0.04447544
0.5109729,0.970641415,0.302807344,0.396047292,0.085363169,0.03873712,0.43109826,0.666666667,0.069347583
0.368986257,0.491138521,0.091681976,0.67519651,0.089000093,0.028902941,0.766991134,0.333333333,0.041258291
0.547118864,0.030850666,0.378364918,0.959670374,0.015265775,0.002791658,0.307862464,1,0.003658401
0.935839739,0.000361019,0.826212881,0.836965321,0.164363078,0.070293444,0.689519078,0,0.216778039
0.39011599,0.918540601,0.162633149,0.593162316,0.09593316,0.053675402,0.599375973,0.666666667,0.054811203
0.96865443,0.93054925,0.4701159,0.249119647,0.284677261,0.037088527,0.373103761,1,0.296933799
0.930939337,0.165032912,0.790752795,0.951990113,0.056056427,0.083983539,0.673285487,0.666666667,0.092494606
0.495467628,0.623289658,0.501164601,0.263454466,0.007614391,0.040198314,0.805061434,1,0
0.958848626,0.932332346,0.417412315,0.470016962,0.152699118,0.293425318,0.640342029,0.333333333,0.622150093
0.366395044,0.547254552,0.194887955,0.898895744,0.00994138,0.120928568,0.638194555,0,0.121816661
0.025529093,0.706336142,0.201089495,0.778418216,0.039361222,0.20401783,0.145909692,0.333333333,0.358892283
0.373363616,0.268942523,0.548835749,0.680401075,0.256562776,0.096349571,0.323712918,0.333333333,0.3565003
0.344740269,0.626403826,0.897671097,0.411629967,0.185594986,0.34101255,0.351239534,0.666666667,0.616578354
0.067464532,0.105388691,0.457842832,0.752543492,0.147359778,0.131781318,0.298477717,0.333333333,0.323706814
0.997007755,0.53684499,0.319468794,0.304104311,0.066685728,0.029433065,0.574860478,0.333333333,0.056981314
0.778315822,0.667303034,0.475114335,0.219347253,0.091042684,0.008262339,0.524099019,0,0.038315365
0.091305487,0.023669278,0.019981738,0.041263265,0.114500633,0.04202996,0.604525042,0.666666667,0.077605474
0.63682722,0.771688671,0.757831931,0.061802335,0.035546335,0.240525896,0.566374304,0.666666667,0.389322454
0.360098528,0.277795001,0.474679297,0.551041463,0.041190741,0.642764459,0.897710808,1,0.786738264
0.492332371,0.434312453,0.972467605,0.458303938,0.084651046,0.133507067,0.427282763,1,0.241794773
0.324292592,0.196999638,0.878513431,0.961098352,0.536977532,0.110710862,0.220218219,0,0.760571035
0.769254079,0.519149034,0.104952131,0.778702411,0.020234782,0.129121601,0.728221237,0.333333333,0.133329095
0.472327731,0.887061901,0.024044092,0.297244613,0.058188352,0.100107339,0.284768387,1,0.220412757
0.083759868,0.089666842,0.170623844,0.116591865,0.095890007,0.073025634,0.63682394,1,0.071025337
0.10756582,0.877705396,0.29976708,0.705911549,0.156853977,0.066083551,0.34203048,0,0.194452443
0.182111933,0.153617295,0.040833553,0.114749603,0.297626179,0.104036402,0.644697306,0,0.502210622
0.018003476,0.124062699,0.503767828,0.975067922,0.283677172,0.159874079,0.784405888,0,0.467031385
0.769532102,0.848097797,0.302127285,0.972968483,0.134227241,0.438395212,0.810487802,0.333333333,0.655768744
0.29951756,0.791028716,0.51344667,0.775689347,0.080144098,0.008762948,0.72848901,0.333333333,0.005875879
0.955684366,0.706958176,0.312690204,0.964573733,0.008113577,0.068669851,0.890436491,0,0.033457856
0.32231543,0.934461461,0.782426071,0.669861855,0.065292651,0.234538232,0.615549236,0.333333333,0.280657341
0.278227815,0.827254672,0.23011802,0.905177046,0.042180059,0.065040655,0.984992025,1,0.039483312
0.927969093,0.470516408,0.076343642,0.47224849,0.038942552,0.300252104,0.526613754,0.666666667,0.474334476
0.785064375,0.327246671,0.044318856,0.57671605,0.041045967,0.087213575,0.611030967,0.666666667,0.125858976
0.907841443,0.010234553,0.433581722,0.324100009,0.014026628,0.074385984,0.584009204,1,0.062383533
0.327786879,0.205430093,0.242547102,0.358462547,0.204800125,0.43784996,0.666020696,0,0.66559096
0.625049254,0.873503169,0.793027993,0.550929387,0.114475051,0.142747545,0.258095892,0.333333333,0.284649797
0.848457574,0.28592644,0.363967665,0.34618914,0.041957967,0.00580104,0.578669625,0,0.013213871
0.699068324,0.543860368,0.318116676,0.124956595,0.209124768,0.207702316,0.398282868,0.333333333,0.483801447
0.414075954,0.845969682,0.753964595,0.030092613,0.167141791,0.01943699,0.308591695,0.333333333,0.184434531
0.224692425,0.797234051,0.948702537,0.371682603,0.008740404,0.026827256,0.740634039,1,0.004689235
0.551631234,0.047329556,0.133407606,0.161103356,0.134086843,0.101826754,0.854268118,0,0.273093736
0.484647741,0.908735072,0.328191553,0.867716386,0.275978293,0.225395935,0.927689714,0,0.646896342
0.843738187,0.976651739,0.206987008,0.857982718,0.017609931,0.00305389,0.720593418,0.333333333,0.002394477
0.909418572,0.82630162,0.798456466,0.091398608,0.036081134,0.00773518,0.37576138,0,0.008001117
0.180698817,0.275272865,0.398369658,0.390139245,0.068730304,0.176995424,0.467548165,0,0.220991121
0.996485712,0.929491193,0.604112558,0.413161015,0.003646887,0.344582547,0.372417924,1,0.510917243
0.619771821,0.413284317,0.71712839,0.934520146,0.000132353,0.062774134,0.841483821,0,0.025211184
0.271839291,0.696840629,0.251043841,0.344264821,0.020801323,0.066164548,0.79652975,0.666666667,0.009525555
0.287266556,0.46629718,0.414527064,0.023428048,0.074403995,0.068457922,0.740281595,0.333333333,0.092350015
0.900544845,0.244174185,0.909325111,0.938279722,0.087314439,0.440528881,0.163009046,0,0.569776993
0.75780814,0.882097633,0.202082581,0.780704783,0.010372504,0.307510563,0.843363522,0.333333333,0.457423563
0.83098014,0.372949139,0.467560678,0.103355799,0.034434661,0.036391455,0.387521155,0.333333333,0.033248448
0.726077538,0.057606111,0.065426692,0.084996222,0.111400899,0.041509136,0.778642953,0.333333333,0.110139692
0.490299205,0.956862671,0.7827531,0.245645267,0.057517194,0.037859791,0.760899039,0.666666667,0.010939056
0.444668463,0.454320533,0.617727742,0.012271406,0.048807556,0.286614232,0.403369491,0.666666667,0.457609288
0.229182793,0.584506563,0.149333992,0.439252888,0.096934158,0.006599393,0.630688451,0.666666667,0.013247526
0.86305377,0.351787997,0.473073157,0.573073555,0.08659454,0.001118435,0.822845567,1,0.023760288
0.686764315,0.453290478,0.406279346,0.664820402,0.022818399,0.130621709,0.710717578,0,0.154081642
0.151610432,0.456198635,0.975378858,0.991244002,0.044661819,0.102699838,0.784857821,0,0.103751513
0.567256515,0.003573193,0.715909284,0.411451845,0.031374983,0.03413949,0.619926738,1,0.005879618
0.863685822,0.375510278,0.246805472,0.224200577,0.070676356,0.073376343,0.762075969,0.666666667,0.085438316
0.689570545,0.074899045,0.982218453,0.574726688,0.123442967,0.013842825,0.389420965,0.666666667,0.06861341
0.904957206,0.102523536,0.648419412,0.376666016,0.187821263,0.033554345,0.420027497,1,0.199227685
0.808114265,0.420596712,0.697300665,0.251142032,0.37258995,0.349420038,0.745393621,0,0.773488245
0.972247724,0.106389745,0.891248539,0.253189435,0.000281874,0.01336351,0.940036895,0,0.001329988
0.395949468,0.451222366,0.618717828,0.052365871,0.028562541,0.048249162,0.286559184,0.333333333,0.01565696
0.943382357,0.032372748,0.082804204,0.146332238,0.077512717,0.174339683,0.743306475,1,0.290012128
0.33756368,0.127365878,0.581326575,0.845440126,0.020940105,0.036039465,0.761429293,0.333333333,0.007215838
0.144303833,0.573010943,0.083867296,0.84305149,0.00249546,0.016204057,0.788009708,1,0
0.526279155,0.228637346,0.685810666,0.422869666,0.030591735,0.082784746,0.118352383,0.333333333,0.069528322
0.212795449,0.086042646,0.140373212,0.687684064,0.021740991,0.35873036,0.562086765,1,0.49081037
0.170781004,0.550033702,0.677785967,0.320207342,0.017184528,0.117898735,0.910925869,0.666666667,0.098720744
0.522027806,0.412385269,0.155503529,0.129387631,0.012832385,0.247291092,0.68066776,1,0.396356307
0.50780564,0.235640725,0.877075306,0.549811621,0.30735129,0.10190034,0.122506565,0.666666667,0.343540709
0.899250739,0.688905201,0.550669908,0.807099863,0.029458586,0.062566484,0.357315753,0,0.034954871
0.556521635,0.72630022,0.859115743,0.181559368,0.014424597,0.025682204,0.725750954,0,0.005490718
0.798208453,0.442374888,0.741930548,0.101202324,0.012586124,0.052880722,0.583469425,0.666666667,0.012550747
0.437354863,0.982574059,0.558903625,0.225837699,0.180038064,0.019047467,0.614228365,0,0.118281661
0.636326179,0.996956836,0.10206688,0.377774776,0.043000401,0.027613682,0.748835506,0.333333333,0.018886575
0.710340248,0.694869523,0.030155624,0.15538644,0.089428626,0.028969181,0.440918005,0.666666667,0.120959087
0.252394696,0.679864713,0.309088891,0.791103906,0.058167079,0.226270434,0.906809789,0.666666667,0.373737789
0.220902114,0.452346427,0.354100807,0.343384218,0.110985258,0.091020467,0.340797455,0.666666667,0.148658233
0.830292084,0.46221396,0.280732424,0.212949871,0.150208606,0.030866933,0.565486314,1,0.116264866
0.07671229,0.001156062,0.950357681,0.251940579,0.07849877,0.154947774,0.829742039,0.666666667,0.25473442
0.214553593,0.843262536,0.316822564,0.870402226,0.002030338,0.355042741,0.705485955,0,0.378035632
0.347138465,0.19722165,0.681446286,0.001505031,0.032366859,0.061805025,0.787542957,1,0.026719417
0.856309217,0.685886038,0.559949716,0.825047157,0.02065665,0.024970138,0.941518642,0,0.009091782
0.522652858,0.032280743,0.434103767,0.675790917,0.064345207,0.040932684,0.605225696,1,0.020368632
0.893107235,0.610793983,0.667666087,0.03767881,0.031303084,0.01700716,0.810144883,1,0.004545891
0.321082329,0.107325796,0.422469755,0.927227151,0.003090175,0.012239785,0.798164963,0.333333333,0.005093093
0.83622457,0.172066292,0.790413766,0.093787244,0.153363881,0.160840054,0.641422646,1,0.320141899
0.698302261,0.923352861,0.317551627,0.70659802,0.030905687,0.067615095,0.508440134,0,0.075476496
0.738837585,0.582451452,0.700646956,0.510372605,0.049842888,0.165257933,0.468980167,0.333333333,0.251812685
0.87463872,0.185750031,0.197495182,0.497033468,0.059485294,0.079022328,0.862595533,0,0.12573059
0.775863621,0.697948689,0.349415399,0.872493658,0.003449872,0.043614874,0.663700704,0,0.025525295
0.254105837,0.171908283,0.652203742,0.953748318,0.010339113,0.013730223,0.662653956,1,0.001159221
0.771724281,0.698272707,0.837277843,0.847069242,0.04702193,0.050198869,0.746044531,0.666666667,0.02743614
0.983368636,0.871267048,0.622654171,0.001424976,0.091024776,0.092571486,0.282411352,0.666666667,0.192555309
0.743106935,0.85203901,0.092903083,0.028388446,0.038939893,0.023413257,0.567669774,0,0.024125505
0.026161145,0.655150378,0.45965299,0.514457403,0.333697114,0.060567687,0.831254478,0.333333333,0.488926948
0.817055999,0.084565567,0.478551634,0.812420508,0.030586114,0.143552333,0.627313244,0.333333333,0.223955237
0.067573541,0.491086519,0.700045904,0.887965256,0.044613079,0.246962316,0.972288166,0.333333333,0.310096564
0.179572725,0.658774574,0.96586503,0.983151459,0.105342636,0.054381268,0.608295028,0.333333333,0.144001406
0.931837411,0.42999422,0.068951999,0.758222382,0.307742628,0.26444458,0.612400525,1,0.665881388
0.883730466,0.294234889,0.203739725,0.363399929,0.050286837,0.572687829,0.645687959,0,0.719888615
0.459405671,0.074990049,0.97161353,0.165492362,0.460078717,0.100159698,0.54868966,0.333333333,0.685078335
0.732594073,0.188231164,0.858539693,0.212358466,0.001028364,0.156653645,0.583616541,1,0.144016364
0.805359039,0.767705456,0.42172469,0.448634315,0.059953546,0.032999996,0.543301395,0.333333333,0.038194457
0.111661156,0.672738328,0.438077113,0.641148187,0.137433949,0.067152019,0.878938138,1,0.175726663
0.724728428,0.915545439,0.620417976,0.606711597,0.017368079,0.080302018,0.592586399,0.333333333,0.046502207
