@relation dataset_2213_cpu_small-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute lread numeric
@attribute lwrite numeric
@attribute scall numeric
@attribute sread numeric
@attribute swrite numeric
@attribute fork numeric
@attribute exec numeric
@attribute rchar numeric
@attribute wchar numeric
@attribute runqsz numeric
@attribute freemem numeric
@attribute freeswap numeric
@attribute usr numeric

@data
0.010298,0.010435,0.311208,0.117093,0.087723,0.357853,0.047011,0.372478,0.40387,0.089653,0.001587,0.000011,0
0.003794,0.003478,0.120801,0.03445,0.026243,0.128728,0.070181,0.092394,0.070481,0,0.006682,0.461341,0.828283
0.001084,0,0.152455,0.012989,0.009727,0.00994,0.003358,0.005913,0.010529,0.001205,0.053375,0.732365,0.969697
0.001626,0.001739,0.360384,0.032568,0.032116,0.069583,0.010074,0.024252,0.105378,0.000461,0.017708,0.45254,0.888889
0.000542,0,0.157623,0.040286,0.032483,0.00994,0.003358,0.046703,0.021401,0.061658,0.003258,0.000002,0
0.00271,0.006957,0.058786,0.01073,0.008075,0.029821,0.013432,0.002366,0.012317,0.000496,0.250334,0.451927,0.969697
0,0,0.177729,0.029556,0.00991,0.00994,0.003358,0.00345,0.027346,0.000354,0.110508,0.781897,0.919192
0.012466,0,0.314196,0.054029,0.038356,0.159046,0.020148,0.162928,0.01849,0.000921,0.142833,0.622789,0.838384
0.011382,0.015652,0.472787,0.03445,0.027344,0.149105,0.144392,0.027723,0.063888,0.000638,0.020548,0.684709,0.727273
0.002168,0.001739,0.190084,0.017131,0.018352,0.00994,0.003358,0.061759,0.108941,0.000425,0.101153,0.688056,0.969697
0.001084,0,0.248143,0.028426,0.011929,0.00994,0.003358,0.046557,0.01512,0,0.018794,0.459078,0.909091
0.001626,0.001739,0.0625,0.035956,0.028629,0.059642,0.023506,0.121702,0.08433,0.000425,0.497411,0.819094,0.909091
0,0,0.009528,0.003012,0.005689,0.019881,0.003358,0.033388,0.012855,0.000071,0.564651,0.836694,0.979798
0.034688,0.135652,0.100614,0.019578,0.0167,0.00994,0.003358,0.109796,0.124403,0.001914,0.121701,0.690696,0.939394
0.010298,0.006957,0.255491,0.058735,0.045513,0.149105,0.020148,0.065079,0.030476,0.153437,0.002589,0.000004,0
0.001084,0.001739,0.119025,0.032003,0.012479,0.039761,0.03358,0.099642,0.079379,0.001134,0.267708,0.715774,0.949495
0.045528,0.189565,0.351179,0.073795,0.044045,0.049702,0.006716,0.219343,0.082094,0.001772,0.01871,0.578391,0.717172
0.004336,0.010435,0.107477,0.03125,0.020371,0.049702,0.040296,0.139665,0.051266,0.000425,0.007183,0.446076,0.909091
0.003252,0,0.136143,0.039345,0.021105,0.049702,0.020148,0.069081,0.015457,0.000248,0.013365,0.491661,0.919192
0.00271,0.001739,0.114422,0.032944,0.028446,0.19831,0.020148,0.039598,0.007084,0.000071,0.605997,0.833343,0.909091
0.044986,0.166957,0.264858,0.075489,0.052487,0.129225,0.047011,0.338356,0.148803,0.000992,0.240728,0.736715,0.777778
0.019512,0.083478,0.365633,0.160392,0.085337,0.079523,0.053727,0.089619,0.043197,0.001205,0.087705,0.687658,0.767677
0.024932,0,0.303779,0.135542,0.126445,0.089463,0.013432,0.052179,0.062916,0.00078,0.010859,0.466571,0.787879
0.009214,0.024348,0.068718,0.008471,0.006974,0.109344,0.03358,0.016965,0.011257,0,0.090043,0.487561,0.949495
0.003794,0.005217,0.276082,0.049699,0.031749,0.019881,0.047011,0.011288,0.007197,0.001701,0.058553,0.579138,0.89899
0.02981,0.121739,0.172238,0.072101,0.046981,0.029821,0.043653,0.086469,0.082581,0.000992,0.220013,0.689886,0.858586
0.001626,0.003478,0.295139,0.035015,0.030281,0.049702,0.043486,0.003541,0.020086,0.000496,0.025309,0.616272,0.888889
0.020596,0.074783,0.289325,0.02692,0.021288,0.029821,0.010074,0.049393,0.06067,0.000354,0.011777,0.688147,0.949495
0.003252,0.001739,0.075016,0.006965,0.006974,0.049702,0.030222,0.015605,0.020718,0.000496,0.047945,0.674672,0.959596
0.004336,0,0.129845,0.03238,0.018536,0.347416,0.318334,0.0417,0.021,0.000142,0.033829,0.481212,0.79798
0,0,0.192022,0.017508,0.024592,0.00994,0.003358,0.025054,0.006602,0.000638,0.326094,0.765051,0.949495
0.0271,0.118261,0.069041,0.016943,0.010828,0.029821,0.010074,0.002006,0.007113,0.00078,0.070247,0.434759,0.949495
0.001084,0.001739,0.00646,0.001694,0.004221,0.00994,0.003358,0.003316,0.007772,0,0.596976,0.835447,0.979798
0.00813,0.022609,0.152132,0.02372,0.020004,0.059642,0.026864,0.013662,0.03283,0,0.020882,0.442027,0.929293
0.002168,0.003478,0.197109,0.060617,0.03597,0.019881,0.006716,0.003849,0.05699,0.000461,0.023638,0.476977,0.939394
0.005962,0.01913,0.277455,0.100339,0.048266,0.019881,0.006716,0.262669,0.318184,0.000567,0.019462,0.465468,0.868687
0.001084,0.001739,0.239503,0.046122,0.024959,0.049702,0.01679,0.014786,0.026639,0.000354,0.055129,0.497842,0.909091
0.00271,0.003478,0.178456,0.035015,0.024408,0.019881,0.006716,0.081876,0.038016,0,0.005931,0.478803,0.858586
0.009214,0.045217,0.024144,0.011107,0.006607,0.029821,0.010074,0.001282,0.002154,0.000354,0.027898,0.76566,0.969697
0.001626,0.003478,0.017442,0.004142,0.004955,0.00994,0.003358,0.037042,0.014624,0,0.640912,0.834413,0.969697
0.001084,0,0.032865,0.008848,0.004221,0.129225,0.043653,0.031114,0.011998,0.000496,0.072419,0.79771,0.838384
0.006504,0.008696,0.116198,0.03238,0.011929,0.069583,0.03358,0.08315,0.117507,0.001205,0.161627,0.695166,0.939394
0.003794,0,0.083818,0.02372,0.016517,0.069583,0.026864,0.015358,0.009785,0.000248,0.009188,0.484786,0.939394
0.002168,0.001739,0.227875,0.022026,0.012846,0.069583,0.090665,0.074778,0.000578,0.00078,0.044019,0.629438,0.909091
0.004336,0.003478,0.220123,0.046687,0.043678,0.089463,0.023506,0.069555,0.084246,0.000567,0.123538,0.730892,0.89899
0,0,0.010659,0.003577,0.005689,0.00994,0.003358,0.006213,0.05756,0.000354,0.008353,0.776473,0.929293
0.01084,0.022609,0.238453,0.055158,0.023307,0.337972,0.352586,0.070067,0.015933,0.000177,0.005346,0.49683,0.707071
0.01897,0.010435,0.111757,0.022779,0.024775,0.029821,0.013432,0.094879,0.067398,0.000354,0.084113,0.475186,0.888889
0.001084,0,0.07647,0.012613,0.015049,0.039761,0.040296,0.022725,0.022352,0.000106,0.021884,0.472306,0.939394
0.003794,0.001739,0.105459,0.029556,0.020738,0.029821,0.013432,0.023736,0.023028,0,0.096809,0.435178,0.89899
0.007046,0.012174,0.075339,0.019955,0.012663,0.049702,0.026864,0.01536,0.017019,0,0.026395,0.43071,0.919192
0.003252,0.003478,0.171996,0.014684,0.018168,0.039761,0.013432,0.010994,0.033042,0.000921,0.036335,0.670736,0.848485
0.001084,0.001739,0.111919,0.012236,0.012479,0.029821,0.010074,0.006349,0.005357,0.000354,0.051036,0.76969,0.949495
0.004336,0,0.252665,0.087726,0.074693,0.397614,0.036938,0.095854,0.013095,0.00078,0.056799,0.78426,0.717172
0,0,0.08511,0.016378,0.013213,0.00994,0.003358,0.001698,0.011364,0,0.238724,0.468523,0.959596
0.005962,0.012174,0.254118,0.033886,0.015966,0.188867,0.077233,0.075758,0.05135,0.001559,0.206899,0.713761,0.828283
0.00271,0,0.424742,0.045369,0.040374,0.149602,0.047179,0.059025,0.118927,0.00078,0.010525,0.442774,0.79798
0.034146,0.14087,0.153262,0.041039,0.017067,0.049702,0.050369,0.26717,0.04626,0.002197,0.012279,0.707067,0.838384
0,0,0.03989,0.007154,0.00624,0.00994,0.003358,0.000393,0.006623,0,0.056382,0.460963,0.979798
0,0,0.365068,0.035956,0.025876,0.00994,0.003358,0.008567,0.078057,0,0.023889,0.451691,0.888889
0.015176,0.026087,0.266311,0.044804,0.025326,0.089463,0.077065,0.179892,0.068486,0.00241,0.01303,0.585366,0.747475
0.000542,0,0.014696,0.004706,0.005322,0.00994,0.003358,0.005198,0.00439,0,0.030237,0.781862,0.959596
0,0,0.113291,0.018825,0.020554,0.00994,0.003358,0.045118,0.03768,0.00078,0.023555,0.759548,0.909091
0.002168,0.003478,0.008882,0.002824,0.00367,0.00994,0.003358,0.01712,0.015668,0,0.440778,0.829383,0.969697
0.011924,0.055652,0.01082,0.004142,0.00312,0.00994,0.003358,0.000156,0.001427,0.000354,0.007768,0.765268,0.989899
0.01084,0.022609,0.41061,0.094503,0.070288,0.367793,0.090665,0.206185,0.189164,0.000106,0.090795,0.452335,0.69697
0.003794,0.006957,0.065165,0.019955,0.023124,0.149105,0.077233,0.041208,0.052562,0.000213,0.239392,0.774627,0.888889
0.002168,0,0.150436,0.036898,0.014498,0.129722,0.043821,0.151804,0.012299,0,0.09873,0.474789,0.878788
0.015176,0.006957,0.42563,0.064947,0.059277,0.109344,0.023506,0.164858,0.419466,0.001347,0.028984,0.44859,0.686869
0.005962,0.005217,0.238453,0.047816,0.054322,0.019881,0.003358,0.062252,0.255674,0.000425,0.037671,0.617707,0.878788
0,0,0.004603,0.00113,0.002386,0.00994,0.003358,0.000066,0.006414,0.000142,0.615603,0.833333,0.989899
0.01084,0.022609,0.022529,0.009224,0.00624,0.019881,0.006716,0.0098,0.018515,0.000354,0.05162,0.763113,0.979798
0.009214,0.022609,0.280846,0.063253,0.03964,0.139662,0.067327,0.201569,0.174568,0.000354,0.011193,0.46407,0.808081
0,0,0.173127,0.034262,0.023674,0.00994,0.003358,0.026733,0.038356,0.000425,0.009606,0.787128,0.868687
0.006504,0.006957,0.303698,0.029367,0.016333,0.099404,0.110813,0.164541,0.020065,0.001701,0.008938,0.575302,0.666667
0.044986,0.173913,0.36741,0.047816,0.043127,0.168986,0.117529,0.034602,0.073411,0.000992,0.084698,0.730925,0.787879
0.005962,0.003478,0.039325,0.011107,0.012663,0.039761,0.013432,0.010076,0.00976,0.000071,0.011193,0.778761,0.949495
0.270461,0.28,0.147771,0.017884,0.026427,0.427435,0.154466,0.003432,0.076417,0.000496,0.122285,0.764864,0.777778
0.000542,0,0.146802,0.018072,0.01358,0.019881,0.010074,0.007856,0.014182,0.000354,0.061644,0.469316,0.959596
0.001084,0.001739,0.016796,0.0032,0.005689,0.019881,0.006716,0.004721,0.00514,0,0.655613,0.838447,0.989899
0.005962,0.005217,0.28343,0.056476,0.045329,0.148608,0.060275,0.049282,0.029,0,0.009773,0.48468,0.848485
0.001084,0,0.02907,0.010542,0.004772,0.079523,0.026864,0.023955,0.005571,0.000071,0.088373,0.78627,0.929293
0.003252,0.001739,0.325985,0.045557,0.028813,0.337972,0.120887,0.179109,0.065638,0.000142,0.061143,0.44418,0.747475
0.003794,0.001739,0.138243,0.03991,0.031565,0.029821,0.010074,0.081376,0.039914,0.000532,0.016789,0.490077,0.858586
0.000542,0.001739,0.017846,0.006401,0.007157,0.00994,0.003358,0.033906,0.018343,0.00085,0.078934,0.76549,0.959596
0.014634,0.003478,0.341005,0.094315,0.076161,0.387674,0.053727,0.148471,0.014064,0.000177,0.159957,0.480151,0.727273
0,0,0.172642,0.03878,0.010277,0.039761,0.013432,0.176175,0.011584,0,0.078433,0.45585,0.929293
0,0,0.12064,0.02259,0.012663,0.039761,0.01679,0.073963,0.019863,0,0.018877,0.452762,0.949495
0.012466,0.024348,0.291424,0.07869,0.02606,0.238072,0.133983,0.039869,0.020959,0,0.022803,0.475063,0.787879
0,0,0.021883,0.031815,0.006974,0.00994,0.003358,0.138689,0.138374,0.000638,0.105329,0.778278,0.989899
0.001626,0.003478,0.131702,0.037651,0.028446,0.00994,0.003358,0.055819,0.058653,0.047484,0.002422,0.000006,0
0.01355,0.001739,0.401163,0.052334,0.040374,0.28827,0.275353,0.062275,0.037451,0.001063,0.018209,0.49137,0.747475
0,0,0.131944,0.022026,0.011929,0.00994,0.003358,0.052393,0.02738,0.000354,0.045439,0.788583,0.888889
0.005962,0.017391,0.106589,0.018449,0.012846,0.039761,0.040296,0.011388,0.013675,0,0.081941,0.484287,0.919192
0.03252,0.008696,0.296189,0.036145,0.017434,0.616302,0.564137,0.046353,0.015038,0.000213,0.086118,0.493711,0.585859
0.034688,0.149565,0.192183,0.03991,0.028079,0.059642,0.047011,0.105028,0.104826,0.001347,0.02297,0.593306,0.858586
0.000542,0,0.083172,0.014872,0.006607,0.00994,0.003358,0.010067,0.002152,0.000283,0.036502,0.776741,0.929293
0.003794,0.005217,0.091328,0.024096,0.006974,0.019881,0.006716,0.140667,0.004001,0.000071,0.478951,0.830377,0.959596
0.002168,0,0.08616,0.011483,0.009176,0.039761,0.057085,0.005772,0.014925,0.000354,0.034998,0.684893,0.959596
0.03794,0.14087,0.491683,0.064759,0.042026,0.228628,0.161182,0.063891,0.046416,0.001205,0.01019,0.58774,0.646465
0.000542,0.001739,0.063307,0.012048,0.012112,0.00994,0.003358,0.00728,0.026743,0,0.05446,0.471876,0.969697
0.00271,0.001739,0.274306,0.064759,0.033401,0.049702,0.01679,0.064333,0.065547,0.000567,0.192031,0.622905,0.838384
0.017344,0.034783,0.22311,0.085467,0.040925,0.039761,0.01679,0.21939,0.28695,0.000425,0.017457,0.462134,0.858586
0.004878,0,0.363857,0.088102,0.072307,0.428429,0.060611,0.111574,0.036034,0.000602,0.015035,0.498222,0.727273
0.001084,0.001739,0.094073,0.025791,0.017618,0.029821,0.010074,0.013042,0.022452,0.00078,0.235048,0.468076,0.939394
0.002168,0,0.170462,0.017131,0.017985,0.109344,0.063801,0.048622,0.063441,0.000496,0.06298,0.68631,0.909091
0.017886,0.006957,0.130329,0.017131,0.010277,0.407555,0.134318,0.036907,0.02508,0.046775,0.002255,0.000007,0
0.007046,0.022609,0.008802,0.002447,0.003854,0.00994,0.003358,0.001854,0.013239,0,0.628717,0.837498,0.979798
0.002168,0.003478,0.074855,0.010919,0.008075,0.019881,0.010074,0.040052,0.017256,0.000425,0.006933,0.679062,0.969697
0.007046,0.015652,0.373304,0.078313,0.022022,0.039761,0.013432,0.11463,0.050916,0.000354,0.017792,0.446928,0.89899
0,0,0.024386,0.010354,0.004221,0.019881,0.003358,0.040035,0.006348,0.000071,0.598396,0.835802,0.989899
0.00542,0.008696,0.158672,0.062688,0.03597,0.019881,0.01679,0.042619,0.014894,0.079731,0.002756,0.000004,0
0.011924,0.017391,0.360384,0.037462,0.025509,0.099404,0.063801,0.089535,0.02259,0.002197,0.012279,0.585676,0.767677
0.104607,0.370435,0.361434,0.071348,0.059277,0.029821,0.010074,0.222083,0.273857,0.000354,0.082359,0.454227,0.727273
0.00271,0.005217,0.075016,0.013366,0.005689,0.049702,0.020148,0.121907,0.0067,0.000248,0.007518,0.450669,0.949495
0.011382,0.012174,0.182251,0.028426,0.022022,0.029821,0.013432,0.013088,0.0248,0.000283,0.022219,0.435122,0.89899
0.002168,0,0.356266,0.057605,0.047165,0.029821,0.036938,0.016621,0.186297,0,0.012529,0.444445,0.848485
0.000542,0.001739,0.12282,0.012801,0.010644,0.00994,0.003358,0.025085,0.068406,0.000071,0.574006,0.837658,0.959596
0.001626,0.005217,0.146237,0.038027,0.025693,0.059642,0.043653,0.134759,0.058041,0.000354,0.050702,0.441045,0.848485
0.021138,0.086957,0.344396,0.036898,0.040374,0.059642,0.026864,0.067948,0.133129,0,0.015286,0.44571,0.848485
0.006504,0.013913,0.40084,0.023908,0.014498,0.139165,0.141034,0.030813,0.01536,0.000709,0.051704,0.644384,0.777778
0.001626,0.001739,0.343346,0.048946,0.038906,0.049702,0.020148,0.042142,0.109998,0.000283,0.015286,0.446628,0.818182
0.00271,0.001739,0.169654,0.026355,0.022206,0.039761,0.013432,0.051918,0.119353,0.000425,0.049866,0.679848,0.919192
0.001084,0,0.193152,0.02805,0.01303,0.019881,0.010074,0.138131,0.127809,0.001488,0.197711,0.687744,0.949495
0.027642,0.074783,0.221738,0.0625,0.046798,0.357853,0.087307,0.088623,0.073325,0.000177,0.014701,0.428219,0.777778
0.012466,0.033043,0.294412,0.05497,0.030648,0.149602,0.077401,0.054518,0.034103,0.000283,0.056716,0.455961,0.79798
0.00813,0.038261,0.004118,0.001883,0.001101,0.00994,0.003358,0.002656,0.005287,0.000142,0.705897,0.832027,0.989899
0.015718,0.034783,0.264293,0.036898,0.027895,0.089463,0.013432,0.065921,0.01691,0.001347,0.006766,0.677861,0.919192
0.003252,0.001739,0.400921,0.059864,0.036337,0.119284,0.120887,0.210361,0.048478,0,0.01019,0.48508,0.808081
0,0,0.003149,0.000377,0.001468,0.00994,0.003358,0.000057,0.001358,0.000071,0.534831,0.834356,0.989899
0.001626,0.003478,0.247174,0.048193,0.020004,0.039761,0.020148,0.109829,0.017073,0.001205,0.009773,0.642553,0.858586
0.005962,0.013913,0.171754,0.028803,0.02606,0.039761,0.010074,0.029765,0.054997,0.000709,0.182175,0.877,0.949495
0.004336,0,0.210998,0.049134,0.039273,0.059642,0.047011,0.26696,0.140283,0.000354,0.0284,0.467509,0.787879
0,0,0.086402,0.014495,0.030097,0.00994,0.003358,0.015103,0.012501,0.00078,0.010441,0.762395,0.979798
0.00271,0.001739,0.050468,0.012236,0.013397,0.019881,0.006716,0.006942,0.014693,0,0.065068,0.461472,0.969697
0.002168,0.001739,0.235707,0.037274,0.027712,0.079523,0.010074,0.119911,0.008701,0.000638,0.008854,0.762235,0.929293
0.118699,0.363478,0.467458,0.080949,0.04221,0.109344,0.124244,0.201496,0.156138,0.001347,0.007183,0.59597,0.686869
0.01084,0.006957,0.199612,0.059488,0.028996,0.019881,0.006716,0.0129,0.005987,0.00085,0.32008,0.630664,0.909091
0,0,0.018572,0.008095,0.000551,0.00994,0.003358,0.005876,0.001281,0,0.589292,0.835154,1
0.005962,0.015652,0.135255,0.018825,0.010644,0.069085,0.063465,0.218459,0.010598,0,0.022386,0.490441,0.79798
0.001084,0.001739,0.081638,0.010166,0.009543,0.079523,0.047011,0.003566,0.007646,0,0.010358,0.456688,0.929293
0.007588,0.015652,0.234496,0.049887,0.024041,0.188867,0.077233,0.235583,0.279167,0.001417,0.257768,0.463767,0.818182
0.004336,0.006957,0.258721,0.06137,0.023491,0.029821,0.010074,0.473221,0.030442,0.00085,0.009439,0.487054,0.868687
0.001626,0.003478,0.144138,0.021837,0.020004,0.00994,0.003358,0.002176,0.015582,0.058115,0.003341,0.000001,0
0,0,0.007671,0.0032,0.004404,0.00994,0.003358,0.003104,0.00376,0,0.430087,0.82953,0.979798
0.119241,0.005217,0.182413,0.033321,0.010828,0.138668,0.077065,0.18922,0.025567,0.000992,0.112596,0.68625,0.818182
0.00813,0.024348,0.171915,0.037274,0.019453,0.00994,0.003358,0.072397,0.099341,0.001063,0.098146,0.712741,0.949495
0.00271,0.003478,0.021722,0.009977,0.007708,0.029821,0.060443,0.017932,0.021052,0.000425,0.170147,0.766847,0.969697
0.002168,0.001739,0.20155,0.032003,0.017618,0.019881,0.006716,0.06917,0.024323,0.000709,0.031073,0.726206,0.929293
0.000542,0,0.313307,0.034262,0.024225,0.019881,0.006716,0.062147,0.015715,0.000354,0.034497,0.47286,0.909091
0.001626,0.001739,0.123224,0.027108,0.025693,0.089463,0.026864,0.070495,0.03867,0.000354,0.023806,0.494872,0.858586
0.004336,0.001739,0.255733,0.035203,0.025326,0.089463,0.053727,0.016309,0.056193,0,0.094136,0.495388,0.858586
0.028726,0.106087,0.321221,0.047063,0.031015,0.387674,0.369375,0.047007,0.023293,0.000283,0.023304,0.484387,0.686869
0.023848,0.001739,0.18637,0.052146,0.101303,0.079523,0.040296,0.031673,0.070281,0.000425,0.111343,0.764482,0.808081
0.009214,0.003478,0.180879,0.06363,0.021655,0.129225,0.100739,0.100486,0.104438,0.000213,0.009689,0.499488,0.838384
0.003252,0.003478,0.097949,0.008471,0.008075,0.019881,0.006716,0.010808,0.018764,0.118001,0.003341,0.000001,0
0.021138,0.097391,0.166263,0.047252,0.028262,0.019881,0.010074,0.073317,0.025149,0.00078,0.077765,0.471715,0.909091
0.007046,0.010435,0.135901,0.024849,0.015049,0.089463,0.03358,0.033896,0.009332,0,0.041514,0.452621,0.909091
0.012466,0.024348,0.377503,0.071348,0.040558,0.159046,0.114171,0.123813,0.119211,0.000532,0.052205,0.453479,0.838384
0.011924,0.02087,0.152697,0.056099,0.011562,0.168986,0.057085,0.078646,0.008091,0.000425,0.025393,0.777553,0.808081
0.004336,0.008696,0.250323,0.034827,0.021288,0.079523,0.036938,0.114516,0.077613,0.001559,0.127213,0.73148,0.909091
0.016802,0.043478,0.244994,0.045557,0.025693,0.059642,0.020148,0.067458,0.0375,0.001276,0.617107,0.611331,0.868687
0.007046,0.01913,0.309512,0.033321,0.01982,0.029821,0.010074,0.100334,0.094362,0.000921,0.271968,0.597274,0.939394
0.026016,0.024348,0.460998,0.047816,0.020004,0.26839,0.174614,0.204947,0.064091,0.00078,0.0999,0.688904,0.69697
0.001084,0,0.134125,0.016755,0.012296,0.029821,0.010074,0.003968,0.019974,0.000354,0.009105,0.471308,0.949495
0.000542,0,0.186127,0.031062,0.025876,0.00994,0.003358,0.02359,0.032507,0,0.224273,0.468767,0.929293
0.003794,0.003478,0.161176,0.027861,0.013948,0.049702,0.020148,0.057263,0.019665,0,0.063231,0.455221,0.929293
0.011924,0.031304,0.077358,0.01506,0.012296,0.099404,0.036938,0.038603,0.024395,0.000283,0.041931,0.45348,0.848485
0.002168,0.005217,0.297238,0.057605,0.035419,0.019881,0.006716,0.019891,0.021224,0.000354,0.02556,0.491963,0.858586
0.000542,0.001739,0.005652,0.00113,0.004221,0.00994,0.003358,0.002756,0.007801,0,0.604577,0.835914,0.989899
0.006504,0.003478,0.33939,0.048946,0.022756,0.039761,0.013432,0.145158,0.020087,0,0.006014,0.479647,0.828283
0.000542,0,0.028908,0.016943,0.015966,0.00994,0.003358,0.091095,0.043915,0.000638,0.179419,0.771854,0.969697
0.009756,0.003478,0.425226,0.101468,0.064415,0.318091,0.036938,0.422334,0.039833,0.00085,0.018126,0.481669,0.717172
0.015718,0.02087,0.060804,0.024285,0.015416,0.019881,0.006716,0.051864,0.028104,0,0.053291,0.44176,0.969697
0.007046,0.029565,0.010578,0.001694,0.002936,0,0,0.000766,0.001349,0.000213,0.302957,0.789477,0.949495
0.001084,0.001739,0.192829,0.023155,0.023858,0.019881,0.030222,0.008039,0.031572,0.000496,0.008353,0.762254,0.939394
0.001626,0,0.156573,0.038404,0.026977,0.049702,0.01679,0.088879,0.051948,0.00078,0.012529,0.757907,0.909091
0.002168,0.001739,0.556686,0.062877,0.045696,0.069583,0.066991,0.133596,0.103957,0.000532,0.006599,0.449481,0.767677
0,0,0.254845,0.037086,0.028446,0.00994,0.003358,0.014446,0.143014,0.000638,0.046024,0.453082,0.909091
0.006504,0.012174,0.094477,0.018637,0.010644,0.039761,0.043486,0.014978,0.017498,0.192771,0.003007,0.000003,0
0.001084,0.001739,0.139131,0.039533,0.024225,0.019881,0.030222,0.00492,0.011004,0.000992,0.029318,0.49199,0.939394
0.001626,0.003478,0.059189,0.016566,0.012296,0.00994,0.003358,0.005758,0.018691,0,0.013699,0.447366,0.949495
0.000542,0.001739,0.099725,0.014684,0.012296,0.00994,0.003358,0.034409,0.059522,0,0.694621,0.817803,0.929293
0.00271,0,0.08293,0.030309,0.021472,0.139165,0.026864,0.075052,0.0077,0.000213,0.0573,0.790444,0.878788
0,0,0.033349,0.010919,0.023674,0.00994,0.003358,0.072658,0.081179,0.000142,0.013281,0.778872,0.959596
0.005962,0.001739,0.2802,0.042733,0.02661,0.099404,0.03358,0.063155,0.073908,0.000921,0.009355,0.474408,0.878788
0,0,0.055636,0.011483,0.008809,0.00994,0.003358,0.000437,0.003023,0.000213,0.077848,0.785261,0.939394
0.002168,0.003478,0.263081,0.039345,0.030648,0.019881,0.006716,0.003242,0.012434,0.000425,0.036919,0.452595,0.888889
0.001084,0,0.280604,0.024661,0.015049,0.029821,0.013432,0.044653,0.045829,0.00078,0.054126,0.452598,0.888889
0.023848,0,0.289971,0.076054,0.035419,0.168489,0.097213,0.215364,0.136493,0.000354,0.010441,0.498496,0.757576
0.003252,0.005217,0.029958,0.009413,0.004037,0.079523,0.026864,0.100126,0.022395,0.000354,0.214835,0.798557,0.848485
0.019512,0.036522,0.243056,0.042545,0.018719,0.149105,0.117529,0.126296,0.018724,0.000354,0.014367,0.49443,0.787879
0.01626,0.045217,0.261305,0.030497,0.023674,0.099404,0.03358,0.01313,0.018896,0.000567,0.010525,0.482923,0.878788
0.025474,0.046957,0.283026,0.054782,0.039824,0.119284,0.161182,0.106192,0.082186,0.001843,0.023304,0.586486,0.757576
0.003252,0,0.086725,0.035015,0.02294,0.139165,0.030222,0.103309,0.067501,0.00085,0.011026,0.761466,0.868687
0.000542,0,0.068475,0.029932,0.016517,0.00994,0.003358,0.007727,0.021993,0.000283,0.141246,0.788561,0.888889
0.028184,0.083478,0.34488,0.06363,0.04588,0.039761,0.010074,0.091787,0.055538,0.001701,0.01445,0.577273,0.888889
0.014634,0.008696,0.489018,0.160956,0.068453,0.218688,0.114171,0.265592,0.119916,0.001559,0.207651,0.733365,0.767677
0.000542,0,0.222949,0.040098,0.021472,0.029821,0.01679,0.102129,0.013839,0.000106,0.037504,0.472931,0.929293
0.000542,0.001739,0.007106,0.001318,0.00312,0.00994,0.003358,0.003901,0.005946,0,0.605914,0.835094,1
0.01626,0.076522,0.104732,0.024473,0.014315,0.00994,0.003358,0.015507,0.015668,0.000354,0.010692,0.77655,0.909091
0.018428,0.036522,0.215924,0.046122,0.031382,0.19831,0.046844,0.130358,0.058157,0.001063,0.714918,0.609482,0.818182
0.006504,0.008696,0.317264,0.098645,0.084236,0.298211,0.030222,0.106448,0.062193,0,0.081273,0.445442,0.747475
0.004336,0.003478,0.137839,0.047252,0.038356,0.298708,0.053895,0.091142,0.025577,0.000709,0.903775,0.835495,0.787879
0.003252,0.003478,0.165375,0.020331,0.017985,0.178429,0.076897,0.017277,0.034736,0.000425,0.009021,0.672267,0.858586
0.000542,0.001739,0.064842,0.007718,0.005873,0.019881,0.030222,0.00348,0.007173,0.000425,0.089041,0.766224,0.959596
0.011382,0.022609,0.400598,0.086408,0.075427,0.377734,0.258563,0.07453,0.091713,0.000177,0.006766,0.486202,0.666667
0.011924,0.029565,0.144057,0.024849,0.018903,0.039761,0.013432,0.055869,0.031415,0.000177,0.005596,0.43183,0.89899
0.007588,0.013913,0.163033,0.037651,0.020371,0.099404,0.040296,0.08756,0.100368,0.001417,0.011527,0.710681,0.888889
0.000542,0,0.057332,0.021649,0.016333,0.00994,0.003358,0.007242,0.010379,0.000142,0.117524,0.478814,0.949495
0.033062,0.144348,0.107316,0.021461,0.018168,0.049702,0.023506,0.01701,0.032446,0.000354,0.047778,0.497593,0.888889
0.02168,0.017391,0.508802,0.083584,0.072123,0.487078,0.177972,0.085527,0.02152,0.000921,0.092048,0.686959,0.606061
0.000542,0,0.277293,0.025038,0.022206,0.00994,0.003358,0.009351,0.024307,0.000461,0.203475,0.466392,0.919192
0.000542,0.001739,0.017038,0.026167,0.005873,0.00994,0.003358,0.102943,0.130195,0.000354,0.472853,0.817137,0.979798
0.00813,0.024348,0.046189,0.017131,0.009727,0.029821,0.040296,0.014285,0.018934,0,0.062312,0.453211,0.959596
0.001626,0.001739,0.053133,0.015248,0.013948,0.109344,0.040296,0.034046,0.009432,0.000921,0.047862,0.763713,0.939394
0.006504,0.008696,0.08616,0.015437,0.011929,0.069583,0.030222,0.013226,0.012644,0.092488,0.003258,0.000002,0
0.002168,0.003478,0.111676,0.040098,0.016884,0.019881,0.006716,0.095377,0.127879,0.001134,0.132559,0.715227,0.939394
