@relation wind-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute RPT numeric
@attribute VAL numeric
@attribute ROS numeric
@attribute KIL numeric
@attribute SHA numeric
@attribute BIR numeric
@attribute DUB numeric
@attribute CLA numeric
@attribute MUL numeric
@attribute CLO numeric
@attribute BEL numeric
@attribute MAL numeric

@data
0.941176,0,0,0.551381,0.353136,0.579777,0.320801,0.244854,0.307339,0.353968,0.189189,0.347759,0.318069,0.349112,0.597803
0.941176,0,0.033333,0.258469,0.040109,0.341373,0.064301,0.097835,0.105122,0.311492,0.038932,0.090031,0.161164,0.192189,0.279675
0.941176,0,0.066667,0.35696,0.49608,0.239641,0.060084,0.249399,0.312309,0.259137,0.288288,0.299459,0.254526,0.52355,0.499642
0.941176,0,0.1,0.553658,0.473764,0.538343,0.237175,0.270516,0.452217,0.507409,0.453346,0.49575,0.520767,0.48213,0.632673
0.941176,0,0.133333,0.336749,0.280157,0.325912,0.16409,0.243785,0.262615,0.378663,0.2574,0.32187,0.344693,0.312426,0.415811
0.941176,0,0.166667,0.125818,0.022618,0.166048,0.013001,0.044373,0.076453,0.264735,0.04955,0.159196,0.196663,0.235503,0.411034
0.941176,0,0.2,0.131512,0.084138,0.159864,0.058679,0.110131,0.135321,0.264735,0.04955,0.25425,0.223642,0.193136,0.37712
0.941176,0,0.233333,0.224025,0.18848,0.20872,0.155306,0.211441,0.232416,0.374712,0.209138,0.373648,0.28541,0.304615,0.393838
0.941176,0,0.266667,0.547965,0.476176,0.261596,0.343992,0.454157,0.41896,0.418505,0.367439,0.46677,0.391906,0.473136,0.484595
0.941176,0,0.3,0.497865,0.403498,0.462585,0.329585,0.321839,0.331422,0.353968,0.328507,0.329985,0.387646,0.519527,0.742298
0.941176,0,0.333333,0.325932,0.306393,0.360853,0.149332,0.133654,0.121177,0.250905,0.152831,0.136785,0.125666,0.298698,0.344399
0.941176,0,0.366667,0.202676,0.046441,0.186766,0.042516,0.144614,0.054281,0.163319,0.092664,0.072257,0.057863,0.166627,0.247671
0.941176,0,0.4,0.747225,0.570265,0.725417,0.495081,0.489976,0.519495,0.56108,0.406049,0.48609,0.501597,0.323314,0.532123
0.941176,0,0.433333,0.716482,0.469843,0.71243,0.527056,0.44186,0.516055,0.727033,0.311133,0.563369,0.745474,0.431953,0.802962
0.941176,0,0.466667,0.486194,0.349216,0.399505,0.365777,0.291633,0.374235,0.386895,0.20399,0.333462,0.350728,0.281893,0.412945
0.941176,0,0.5,0.209792,0.15953,0.15337,0.045327,0.093558,0.063838,0.236088,0.056306,0.107805,0.140575,0.08071,0.318366
0.941176,0,0.533333,0.53487,0.537998,0.42115,0.210822,0.340551,0.41896,0.30326,0.323037,0.317233,0.303159,0.283787,0.368044
0.941176,0,0.566667,0.306006,0.241255,0.428881,0.24877,0.261695,0.442661,0.488311,0.289575,0.41847,0.498758,0.263195,0.563172
0.941176,0,0.6,0.395958,0.52503,0.270563,0.196065,0.280674,0.375765,0.236088,0.339125,0.335008,0.371317,0.379645,0.408885
0.941176,0,0.633333,0.617706,0.448733,0.649351,0.487702,0.419674,0.635321,0.563714,0.462355,0.639104,0.655307,0.36284,0.607834
0.941176,0,0.666667,0.416169,0.321773,0.427953,0.330991,0.331729,0.498471,0.486994,0.344595,0.566847,0.664182,0.276923,0.629807
0.941176,0,0.7,0.092514,0.199638,0.13791,0.020379,0.103448,0.186544,0.152453,0.176963,0.185085,0.260561,0.236686,0.411034
0.941176,0,0.733333,0.113863,0.257539,0.079777,0.032326,0.118952,0.211774,0.067172,0.138031,0.13524,0.155485,0.251361,0.287557
0.941176,0,0.766667,0.422146,0.43848,0.400742,0.270907,0.332799,0.453746,0.340468,0.353925,0.449382,0.461484,0.36,0.437784
0.941176,0,0.8,0.45659,0.324186,0.37384,0.244554,0.290564,0.355122,0.358248,0.214607,0.423493,0.43628,0.15858,0.361118
0.941176,0,0.833333,0.222886,0.350422,0.192022,0.087843,0.167068,0.216361,0.163319,0.095238,0.183539,0.167199,0.142012,0.163124
0.941176,0,0.866667,0.230003,0.189686,0.319419,0.260365,0.297247,0.435015,0.400724,0.408945,0.470247,0.378772,0.326391,0.532123
0.941176,0,0.9,0.245374,0.330519,0.447124,0.210822,0.237102,0.316896,0.282516,0.259974,0.342736,0.324104,0.201183,0.320516
0.941176,0,0.933333,0.1577,0.177021,0.209957,0.099438,0.074579,0.124235,0.083635,0.073681,0.07728,0.118211,0.139882,0.260568
0.941176,0,0.966667,0.482494,0.356755,0.356834,0.184469,0.265972,0.422018,0.421139,0.217181,0.463679,0.318069,0.174438,0.359207
0.941176,0,1,0.270424,0.08655,0.260359,0.152143,0.116814,0.110092,0.156404,0.041506,0.072257,0.102236,0.08071,0.241701
0.941176,0.090909,0,0.317677,0.28649,0.293754,0.149332,0.225875,0.332951,0.203161,0.182111,0.320325,0.267661,0.274083,0.378075
0.941176,0.090909,0.033333,0.447196,0.395657,0.434137,0.308855,0.293772,0.410933,0.30326,0.297619,0.433153,0.401136,0.291834,0.407929
0.941176,0.090909,0.066667,0.385426,0.417069,0.382808,0.262122,0.308474,0.442661,0.602239,0.305663,0.489567,0.457224,0.377515,0.462622
0.941176,0.090909,0.1,0.376032,0.448733,0.329932,0.140548,0.290564,0.415902,0.345736,0.240026,0.36051,0.324104,0.269112,0.360162
0.941176,0.090909,0.133333,0.395958,0.43848,0.345393,0.209417,0.269447,0.332951,0.331906,0.225225,0.30255,0.320909,0.327337,0.40984
0.941176,0.090909,0.166667,0.532593,0.530157,0.447124,0.212228,0.283881,0.371177,0.249588,0.186293,0.280139,0.201278,0.192189,0.297588
0.941176,0.090909,0.2,0.51466,0.56544,0.418677,0.35137,0.414328,0.477829,0.548568,0.320463,0.497295,0.374157,0.323314,0.328397
0.941176,0.090909,0.233333,0.136351,0.263872,0.189239,0.111384,0.17375,0.299312,0.262101,0.097812,0.227202,0.13028,0.095621,0.193934
0.941176,0.090909,0.266667,0.256191,0.310314,0.270563,0.140548,0.183641,0.353593,0.327955,0.152831,0.352782,0.223642,0.143905,0.343205
0.941176,0.090909,0.3,0.3154,0.248794,0.265306,0.222769,0.316226,0.379205,0.403359,0.285393,0.394513,0.125666,0.283787,0.648913
0.941176,0.090909,0.333333,0.070026,0.072678,0.172542,0.074842,0.090083,0.242355,0.300626,0.099099,0.280139,0.162939,0.170414,0.610939
0.941176,0.090909,0.366667,0.152861,0.199638,0.148114,0.057273,0.107993,0.184633,0.172868,0.093951,0.214065,0.230742,0.16355,0.514449
0.941176,0.090909,0.4,0.212069,0.161942,0.257576,0.076247,0.20262,0.243884,0.179783,0.159588,0.268934,0.273695,0.19716,0.271555
0.941176,0.090909,0.433333,0.303729,0.282871,0.184292,0.073085,0.190323,0.111621,0.270333,0.063063,0.165765,0.143415,0.175385,0.147122
0.941176,0.090909,0.466667,0.370908,0.361882,0.313234,0.166901,0.267308,0.41896,0.378663,0.259974,0.368624,0.301739,0.276923,0.277526
0.941176,0.090909,0.5,0.139767,0.251206,0.146877,0.039705,0.17482,0.262615,0.1946,0.144788,0.231839,0.204118,0.259172,0.290423
0.941176,0.090909,0.533333,0.485056,0.449638,0.435683,0.267744,0.378508,0.449159,0.363517,0.323037,0.367079,0.312034,0.274083,0.363028
0.941176,0.090909,0.566667,0.307145,0.285283,0.268089,0.188686,0.23042,0.307339,0.496872,0.264157,0.436244,0.428825,0.333254,0.397898
0.941176,0.090909,0.6,0.391403,0.353136,0.28726,0.250176,0.280674,0.382263,0.429371,0.31242,0.434699,0.347533,0.275976,0.292572
0.941176,0.090909,0.633333,0.311984,0.301568,0.301484,0.169712,0.217054,0.337538,0.298979,0.225225,0.333462,0.27973,0.217751,0.499642
0.941176,0.090909,0.666667,0.260746,0.291315,0.215213,0.073085,0.219193,0.191131,0.126111,0.288288,0.23493,0.361022,0.31645,0.535467
0.941176,0.090909,0.7,0.270424,0.448733,0.292517,0.160928,0.30286,0.377294,0.360882,0.380631,0.376739,0.401136,0.395266,0.459756
0.941176,0.090909,0.733333,0.337888,0.452352,0.591218,0.360155,0.380647,0.549312,0.590056,0.434363,0.569938,0.544196,0.40213,0.566038
0.941176,0.090909,0.766667,0.227726,0.261158,0.290043,0.197822,0.30286,0.393349,0.583141,0.351351,0.465224,0.470359,0.337041,0.628851
0.941176,0.090909,0.8,0.137489,0.08655,0.355597,0.074842,0.081262,0.251529,0.344419,0.209138,0.286321,0.306354,0.143905,0.335324
0.941176,0.090909,0.833333,0.397096,0.425814,0.264069,0.120169,0.299652,0.289755,0.286796,0.281532,0.249614,0.212993,0.219882,0.261763
0.941176,0.090909,0.866667,0.704241,0.741255,0.651824,0.404076,0.542101,0.680046,0.590056,0.534749,0.566847,0.424565,0.370651,0.538333
0.941176,0.090909,0.9,0.540848,0.537998,0.552876,0.367533,0.45977,0.597477,0.550214,0.457207,0.574961,0.387646,0.384615,0.474564
0.941176,0.181818,0,0.226587,0.440893,0.2718,0.131764,0.17375,0.336009,0.164636,0.261261,0.304096,0.226482,0.317396,0.310485
0.941176,0.181818,0.033333,0.340165,0.456273,0.435683,0.257554,0.345095,0.491972,0.436286,0.392857,0.513524,0.461484,0.528521,0.513494
0.941176,0.181818,0.066667,0.297467,0.370627,0.353123,0.256149,0.296177,0.39182,0.550214,0.384813,0.571484,0.505857,0.428876,0.540244
0.941176,0.181818,0.1,0.341588,0.327805,0.310451,0.243148,0.310612,0.412462,0.614422,0.443694,0.537867,0.477813,0.421065,0.579174
0.941176,0.181818,0.133333,0.216909,0.237334,0.28355,0.1026,0.154504,0.269113,0.363517,0.219755,0.27357,0.303159,0.249467,0.397898
0.941176,0.181818,0.166667,0.318816,0.448733,0.302721,0.289881,0.366212,0.479358,0.310175,0.206564,0.484544,0.316649,0.225799,0.282541
0.941176,0.181818,0.2,0.452889,0.47497,0.414966,0.253338,0.347501,0.477829,0.460981,0.383526,0.468315,0.346113,0.374675,0.432768
0.941176,0.181818,0.233333,0.726729,0.717431,0.530612,0.468377,0.544507,0.702599,0.581824,0.596525,0.69745,0.7011,0.690178,0.637688
0.941176,0.181818,0.266667,0.583547,0.47497,0.422387,0.345397,0.463245,0.520642,0.555812,0.442407,0.557187,0.548811,0.384615,0.502508
0.941176,0.181818,0.3,0.944207,0.805489,0.708411,0.705552,0.631382,0.786697,0.665459,0.601995,0.846986,0.806177,0.543432,0.642704
0.941176,0.181818,0.333333,0.388841,0.368215,0.359617,0.260365,0.395349,0.463303,0.47053,0.357786,0.518547,0.477813,0.342959,0.52042
0.941176,0.181818,0.366667,0.259607,0.273824,0.27953,0.144765,0.234964,0.296254,0.318406,0.19305,0.317233,0.198438,0.188166,0.300454
0.941176,0.181818,0.4,0.348705,0.353136,0.426407,0.206606,0.25822,0.329893,0.43892,0.282819,0.404173,0.350728,0.260118,0.369238
0.941176,0.181818,0.433333,0.477939,0.530157,0.408472,0.272312,0.434376,0.435015,0.537702,0.395431,0.513524,0.455449,0.494911,0.476475
0.941176,0.181818,0.466667,0.787361,0.583233,0.63389,0.589951,0.501203,0.599006,0.65163,0.528314,0.713292,0.645012,0.467219,0.608789
0.941176,0.181818,0.5,0.685454,0.561821,0.487013,0.408644,0.403101,0.504969,0.505104,0.475869,0.574961,0.576855,0.539408,0.455696
0.941176,0.181818,0.533333,0.763735,0.559107,0.578541,0.508082,0.450949,0.568807,0.603885,0.563063,0.616692,0.621228,0.491124,0.546214
0.941176,0.181818,0.566667,0.458867,0.43456,0.387755,0.257554,0.472066,0.5,0.507409,0.403475,0.494204,0.4306,0.325444,0.362073
0.941176,0.181818,0.6,0.586963,0.468637,0.328386,0.31026,0.388666,0.435015,0.364834,0.404762,0.368624,0.335818,0.339172,0.309291
0.941176,0.181818,0.633333,0.458867,0.350422,0.727891,0.298665,0.312751,0.397936,0.573263,0.296332,0.378284,0.383032,0.369704,0.387151
0.941176,0.181818,0.666667,0.394819,0.327805,0.827149,0.342586,0.276129,0.327982,0.599605,0.237452,0.416924,0.272275,0.228639,0.332219
0.941176,0.181818,0.7,0.280956,0.243667,0.501237,0.200632,0.181502,0.308869,0.444518,0.225225,0.281685,0.247071,0.199053,0.329353
0.941176,0.181818,0.733333,0.246513,0.113088,0.221707,0.101195,0.171345,0.208716,0.397761,0.165058,0.315688,0.258786,0.184379,0.420826
0.941176,0.181818,0.766667,0.310561,0.350422,0.106988,0.098032,0.248329,0.229358,0.319723,0.168919,0.231839,0.199503,0.12497,0.229759
0.941176,0.181818,0.8,0.525192,0.581725,0.40569,0.266339,0.468859,0.544725,0.397761,0.415701,0.40881,0.309194,0.299645,0.319322
0.941176,0.181818,0.833333,0.400797,0.405911,0.371058,0.254743,0.403101,0.491972,0.412907,0.394144,0.397604,0.245651,0.281893,0.403869
0.941176,0.181818,0.866667,0.393681,0.448733,0.907236,0.365777,0.340551,0.461774,0.636483,0.431789,0.470247,0.455449,0.465325,0.560306
0.941176,0.181818,0.9,0.327356,0.246381,0.613482,0.20766,0.167068,0.205275,0.333553,0.162162,0.244977,0.329783,0.152663,0.334368
0.941176,0.181818,0.933333,0.225164,0.15953,0.124923,0.07168,0.092221,0.180046,0.256503,0.146075,0.176971,0.195243,0.320473,0.285407
0.941176,0.181818,0.966667,0.693709,0.581725,0.583797,0.461349,0.498797,0.640291,0.464932,0.512227,0.645672,0.679091,0.669586,0.695486
0.941176,0.181818,1,0.725591,0.662244,0.698207,0.48454,0.575782,0.703746,0.640764,0.639318,0.751932,0.697906,0.63503,0.58395
0.941176,0.272727,0,0.59778,0.476176,0.489487,0.477512,0.553328,0.610092,0.843596,0.566924,0.75,0.732339,0.573728,0.702651
0.941176,0.272727,0.033333,0.327356,0.198432,0.266852,0.216796,0.242716,0.331422,0.405993,0.292149,0.371716,0.399361,0.317396,0.528302
0.941176,0.272727,0.066667,0.541702,0.369421,0.573284,0.354181,0.351778,0.468272,0.491274,0.380631,0.450927,0.543131,0.470296,0.701457
0.941176,0.272727,0.1,0.349843,0.271411,0.238404,0.175685,0.161454,0.227829,0.308857,0.174067,0.272025,0.263401,0.286864,0.340339
0.941176,0.272727,0.133333,0.226587,0.212304,0.177798,0.152143,0.189254,0.274083,0.367797,0.191763,0.30255,0.334398,0.252308,0.37712
0.941176,0.272727,0.166667,0.38998,0.392039,0.418677,0.297259,0.295108,0.435015,0.51597,0.347169,0.438176,0.631523,0.428876,0.641748
0.941176,0.272727,0.2,0.496726,0.437274,0.502474,0.266339,0.323978,0.420489,0.433652,0.32175,0.384853,0.535321,0.383432,0.52042
0.941176,0.272727,0.233333,0.429263,0.288902,0.269326,0.20766,0.267308,0.327982,0.284162,0.270914,0.31221,0.294285,0.364734,0.302364
0.941176,0.272727,0.266667,0.308284,0.294029,0.256339,0.147927,0.199145,0.291284,0.201844,0.139318,0.217543,0.244231,0.156686,0.213757
0.941176,0.272727,0.3,0.474239,0.380579,0.261596,0.320801,0.308474,0.390291,0.455384,0.268018,0.37983,0.353568,0.291834,0.360162
0.941176,0.272727,0.333333,0.321378,0.324186,0.294991,0.212228,0.299652,0.385321,0.429371,0.32722,0.412287,0.324104,0.345089,0.34225
0.941176,0.272727,0.366667,0.470823,0.467431,0.374768,0.368939,0.486768,0.594037,0.711887,0.527027,0.642195,0.545616,0.428876,0.514449
0.941176,0.272727,0.4,0.530031,0.398372,0.341373,0.360155,0.405239,0.491972,0.610471,0.348456,0.471793,0.58431,0.386509,0.521376
0.941176,0.272727,0.433333,0.401936,0.251206,0.277056,0.239986,0.287356,0.342508,0.464932,0.201094,0.358964,0.401136,0.247337,0.40984
0.941176,0.272727,0.466667,0.176487,0.180941,0.135436,0.068869,0.061214,0.133792,0.263418,0.089768,0.103168,0.159744,0.186272,0.160974
0.941176,0.272727,0.5,0.296328,0.287696,0.255102,0.124385,0.189254,0.269113,0.277247,0.158301,0.186631,0.193823,0.242367,0.250776
0.941176,0.272727,0.533333,0.182465,0.175814,0.390229,0.141954,0.136862,0.222859,0.282516,0.118082,0.198223,0.245651,0.303669,0.291378
0.941176,0.272727,0.566667,0.259607,0.283776,0.237168,0.128953,0.234964,0.349006,0.270333,0.221042,0.309119,0.253106,0.170414,0.217817
0.941176,0.272727,0.6,0.212069,0.194813,0.273346,0.096627,0.10131,0.218272,0.255186,0.167632,0.204405,0.239617,0.213964,0.363028
0.941176,0.272727,0.633333,0.354683,0.405911,0.403216,0.253338,0.255012,0.39182,0.47053,0.387387,0.468315,0.390486,0.431006,0.351087
0.941176,0.272727,0.666667,0.595502,0.589264,0.562771,0.43324,0.407378,0.50344,0.607837,0.534749,0.592736,0.552006,0.536331,0.428947
0.941176,0.272727,0.7,0.558782,0.523824,0.573284,0.437807,0.564555,0.595948,0.869937,0.525418,0.700155,0.662762,0.559053,0.524481
0.941176,0.272727,0.733333,0.463706,0.540109,0.401979,0.373507,0.447741,0.473242,0.666776,0.368726,0.49575,0.424565,0.411124,0.464533
0.941176,0.272727,0.766667,0.387703,0.405911,0.341373,0.253338,0.278268,0.383792,0.434969,0.295045,0.397604,0.310614,0.336095,0.296394
0.941176,0.272727,0.8,0.492172,0.444813,0.472789,0.317639,0.37637,0.493884,0.477445,0.510618,0.510433,0.56798,0.593609,0.620014
0.941176,0.272727,0.833333,0.370908,0.456273,0.244898,0.275123,0.42208,0.397936,0.473164,0.360682,0.455564,0.380192,0.458462,0.508479
0.941176,0.272727,0.866667,0.625107,0.517491,0.568027,0.392481,0.410853,0.473242,0.577544,0.250644,0.473338,0.41569,0.391243,0.426797
0.941176,0.272727,0.9,0.461429,0.432147,0.311688,0.264933,0.380647,0.407875,0.463945,0.372587,0.38949,0.372737,0.413964,0.339384
0.941176,0.272727,0.933333,0.474239,0.406815,0.294991,0.266339,0.380647,0.388761,0.454067,0.268018,0.41847,0.452609,0.39645,0.496537
0.941176,0.272727,0.966667,0.422146,0.324186,0.171305,0.197822,0.291633,0.331422,0.34837,0.256113,0.320325,0.310614,0.40213,0.396943
0.941176,0.363636,0,0.163678,0.208384,0.221707,0.125791,0.118952,0.152905,0.222259,0.197233,0.128671,0.158324,0.451598,0.279675
0.941176,0.363636,0.033333,0.169656,0.153197,0.286024,0.120169,0.120289,0.132263,0.243991,0.175676,0.181994,0.144835,0.31858,0.23979
0.941176,0.363636,0.066667,0.345004,0.216224,0.311688,0.218201,0.191393,0.275612,0.363517,0.217181,0.320325,0.352148,0.242367,0.362073
0.941176,0.363636,0.1,0.23228,0.121834,0.14564,0.086437,0.124566,0.264526,0.295028,0.174067,0.241499,0.326944,0.266272,0.345116
0.941176,0.363636,0.133333,0.230003,0.136912,0.185529,0.062895,0.084469,0.218272,0.262101,0.099099,0.122488,0.122826,0.192189,0.27251
0.941176,0.363636,0.166667,0.196698,0.196019,0.217687,0.128953,0.180166,0.286697,0.324992,0.186293,0.248068,0.233937,0.272189,0.356341
0.941176,0.363636,0.2,0.314261,0.299156,0.305504,0.311665,0.335204,0.444572,0.562397,0.418275,0.502318,0.536741,0.384615,0.598997
0.941176,0.363636,0.233333,0.231141,0.246381,0.217687,0.203443,0.186848,0.274083,0.292065,0.17278,0.248068,0.202698,0.179408,0.206831
0.941176,0.363636,0.266667,0.366354,0.287696,0.238404,0.169712,0.240577,0.261086,0.216661,0.159588,0.196677,0.13028,0.191243,0.148077
0.941176,0.363636,0.3,0.134927,0.240048,0.189239,0.128953,0.114675,0.237385,0.252552,0.129987,0.176971,0.177494,0.288757,0.291378
0.941176,0.363636,0.333333,0.476516,0.437274,0.468769,0.270907,0.373162,0.442661,0.517287,0.406049,0.491113,0.473198,0.424852,0.363028
0.941176,0.363636,0.366667,0.491033,0.425814,0.237168,0.224174,0.318364,0.361621,0.353968,0.246782,0.325348,0.340078,0.351006,0.418916
0.941176,0.363636,0.4,0.207515,0.144451,0.280767,0.178848,0.136862,0.203746,0.262101,0.143501,0.178903,0.264821,0.191243,0.268689
0.941176,0.363636,0.433333,0.220609,0.290109,0.148114,0.134575,0.160385,0.184633,0.219625,0.120656,0.172334,0.109691,0.180355,0.16599
0.941176,0.363636,0.466667,0.385426,0.375754,0.480519,0.202038,0.23042,0.350535,0.286796,0.250644,0.244977,0.221867,0.258225,0.228803
0.941176,0.363636,0.5,0.327356,0.349216,0.669759,0.267744,0.204758,0.208716,0.31676,0.288288,0.228362,0.257366,0.287811,0.337234
0.941176,0.363636,0.533333,0.176487,0.133293,0.458565,0.118412,0.075648,0.183104,0.1676,0.10843,0.181994,0.125666,0.106509,0.215906
0.941176,0.363636,0.566667,0.091375,0.12696,0.331169,0.043921,0.058808,0.057339,0.155087,0.077864,0.159196,0.179269,0.220828,0.220922
0.941176,0.363636,0.6,0.110162,0.156815,0.13791,0.064301,0.0556,0.11315,0.148173,0.168919,0.141808,0.070998,0.310533,0.194889
0.941176,0.363636,0.633333,0.162539,0.175814,0.43692,0.146521,0.071104,0.238914,0.356602,0.100708,0.288253,0.154065,0.132071,0.292572
0.941176,0.363636,0.666667,0.342727,0.217129,0.648114,0.266339,0.18471,0.332951,0.39381,0.158301,0.304096,0.208378,0.178462,0.198949
0.941176,0.363636,0.7,0.304868,0.272618,0.529685,0.216796,0.134723,0.352064,0.266052,0.162162,0.275116,0.141995,0.188166,0.081443
0.941176,0.363636,0.733333,0.330771,0.193607,0.462585,0.150738,0.159048,0.308869,0.297662,0.093951,0.25425,0.12886,0.243314,0.092429
0.941176,0.363636,0.766667,0.320239,0.204765,0.577304,0.158117,0.192462,0.337538,0.381297,0.230695,0.371716,0.258786,0.261302,0.278481
0.941176,0.363636,0.8,0.295189,0.187274,0.610699,0.198876,0.179096,0.371177,0.378663,0.159588,0.339645,0.229322,0.198107,0.269644
0.941176,0.363636,0.833333,0.294051,0.031363,0.355597,0.141954,0.122427,0.307339,0.347053,0.2574,0.410742,0.27973,0.231716,0.354192
0.941176,0.363636,0.866667,0.176487,0.197226,0.144403,0.152143,0.211441,0.261086,0.297662,0.205277,0.363988,0.264821,0.196213,0.368044
0.941176,0.363636,0.9,0.100769,0.145657,0.135436,0.057273,0.112269,0.143349,0.24004,0.1139,0.146445,0.044373,0.154793,0.104371
0.941176,0.363636,0.933333,0.125818,0.155609,0.355597,0.114195,0.103448,0.181575,0.33487,0.170206,0.267388,0.164359,0.196213,0.220922
0.941176,0.363636,0.966667,0.207515,0.080519,0.371058,0.133169,0.106656,0.28211,0.41159,0.154118,0.289799,0.154065,0.167574,0.343205
0.941176,0.363636,1,0.208654,0.103136,0.34261,0.11279,0.14007,0.157492,0.249588,0.076255,0.222179,0.15087,0.132071,0.221877
0.941176,0.454545,0,0.182465,0.15199,0.253865,0.099438,0.0556,0.133792,0.174185,0.045689,0.07728,0.031239,0.120237,0.118462
0.941176,0.454545,0.033333,0.11614,0.167069,0.407236,0.120169,0.081262,0.132263,0.22621,0.06982,0.132148,0.096202,0.108402,0.045617
0.941176,0.454545,0.066667,0.254768,0.148372,0.144403,0.200632,0.214916,0.210245,0.279881,0.154118,0.15456,0.201278,0.182249,0.275615
0.941176,0.454545,0.1,0.45659,0.211098,0.280767,0.218201,0.299652,0.36315,0.422456,0.309524,0.405719,0.350728,0.317396,0.331263
0.941176,0.454545,0.133333,0.487333,0.34801,0.299011,0.272312,0.42208,0.397936,0.429371,0.295045,0.407264,0.405396,0.330414,0.391927
0.941176,0.454545,0.166667,0.567891,0.557901,0.408472,0.345397,0.489976,0.498471,0.483042,0.427606,0.497295,0.449769,0.502012,0.505613
0.941176,0.454545,0.2,0.482494,0.330519,0.300247,0.23858,0.351778,0.312309,0.384261,0.290862,0.304096,0.337238,0.378698,0.432768
0.941176,0.454545,0.233333,0.237119,0.200844,0.172542,0.111384,0.180166,0.180046,0.220942,0.179537,0.217543,0.198438,0.259172,0.300454
0.941176,0.454545,0.266667,0.191859,0.25,0.35034,0.105411,0.17482,0.143349,0.249588,0.138031,0.227202,0.13312,0.288757,0.217817
0.941176,0.454545,0.3,0.382864,0.378166,0.796228,0.291286,0.287356,0.312309,0.526836,0.324324,0.368624,0.354988,0.461302,0.480535
0.941176,0.454545,0.333333,0.372331,0.312726,0.602968,0.283907,0.249399,0.388761,0.486994,0.277671,0.37983,0.387646,0.431006,0.44065
0.941176,0.454545,0.366667,0.180188,0.198432,0.218924,0.162684,0.165998,0.28211,0.252552,0.139318,0.256182,0.217607,0.190296,0.206831
0.941176,0.454545,0.4,0.347282,0.237334,0.239641,0.160928,0.183641,0.25344,0.204478,0.190154,0.215611,0.196663,0.220828,0.151182
0.941176,0.454545,0.433333,0.320239,0.330519,0.530612,0.241391,0.260358,0.336009,0.364834,0.281532,0.36051,0.328364,0.31929,0.380941
0.941176,0.454545,0.466667,0.186166,0.271411,0.587508,0.168306,0.159048,0.262615,0.3622,0.17825,0.288253,0.266241,0.328284,0.218772
0.941176,0.454545,0.5,0.222886,0.071472,0.510204,0.077653,0.165998,0.361621,0.329272,0.18758,0.381376,0.263401,0.287811,0.213757
0.941176,0.454545,0.533333,0.307145,0.12304,0.435683,0.101195,0.220529,0.353593,0.310175,0.243887,0.355873,0.184949,0.305562,0.120373
0.941176,0.454545,0.566667,0.1577,0.204765,0.380025,0.114195,0.193798,0.229358,0.182417,0.19305,0.190108,0.15087,0.31645,0.27657
0.941176,0.454545,0.6,0.182465,0.21351,0.224181,0.105411,0.189254,0.213303,0.131709,0.221042,0.251159,0.205538,0.245444,0.270599
0.941176,0.454545,0.633333,0.118417,0.130579,0.341373,0.068869,0.126971,0.10818,0.131709,0.032175,0.130216,0.050408,0.216805,0.100549
0.941176,0.454545,0.666667,0.118417,0.125754,0.286024,0.07168,0.14702,0.086009,0.097465,0.071107,0.064529,0.084487,0.133964,0.0984
0.941176,0.454545,0.7,0.151722,0.091677,0.083797,0.060084,0.097835,0.13685,0.091867,0.037645,0.112828,0.103656,0.066982,0.069501
0.941176,0.454545,0.733333,0.189582,0.226176,0.154607,0.12298,0.159048,0.240443,0.164636,0.119369,0.170788,0.189208,0.194083,0.182947
0.941176,0.454545,0.766667,0.365215,0.346803,0.28726,0.144765,0.274793,0.312309,0.19888,0.144788,0.214065,0.144835,0.218935,0.13327
0.941176,0.454545,0.8,0.443496,0.205971,0.243661,0.228391,0.268377,0.345566,0.28943,0.19305,0.294436,0.304934,0.213018,0.280631
0.941176,0.454545,0.833333,0.259607,0.202352,0.243661,0.1539,0.24726,0.297783,0.321041,0.162162,0.357419,0.251331,0.283787,0.260568
0.941176,0.454545,0.866667,0.296328,0.221049,0.328386,0.147927,0.208233,0.256498,0.403359,0.151544,0.339645,0.205538,0.138935,0.153093
0.941176,0.454545,0.9,0.395958,0.256333,0.213976,0.202038,0.245924,0.310398,0.233125,0.182111,0.256182,0.247071,0.226746,0.241701
0.941176,0.454545,0.933333,0.353259,0.332931,0.177798,0.184469,0.350708,0.340979,0.246954,0.225225,0.288253,0.220447,0.291834,0.283497
0.941176,0.454545,0.966667,0.527754,0.520205,0.448361,0.323612,0.473136,0.468272,0.492591,0.258687,0.491113,0.406816,0.367811,0.343205
0.941176,0.545455,0,0.419584,0.484922,0.481756,0.219606,0.312751,0.452217,0.404676,0.340412,0.402241,0.254526,0.408047,0.171005
0.941176,0.545455,0.033333,0.424708,0.472256,0.427953,0.297259,0.360599,0.450688,0.430688,0.384813,0.449382,0.41711,0.576805,0.397898
0.941176,0.545455,0.066667,0.158839,0.374246,0.231911,0.169712,0.278268,0.342508,0.241357,0.266731,0.329985,0.361022,0.465325,0.282541
0.941176,0.545455,0.1,0.171933,0.360676,0.079777,0.165495,0.264902,0.299312,0.137307,0.207851,0.33153,0.332978,0.364734,0.241701
0.941176,0.545455,0.133333,0.145744,0.027744,0.180272,0.083275,0.03876,0.100153,0.138624,0.066924,0.238408,0.14803,0.233609,0.105565
