@relation 'space_ga -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute YCOORD numeric

@data
0.892203,0.337044,0.34332,0.373167,0.253863,0.384087,0.859282
0.91729,0.311787,0.316914,0.344542,0.210703,0.428828,0.841056
0.847573,0.406669,0.400094,0.430688,0.308902,0.481851,0.864644
0.908833,0.303798,0.318896,0.33736,0.178984,0.461666,0.797257
0.567894,0.388241,0.354985,0.347051,0.262372,0.382955,0.768013
0.865093,0.398512,0.400823,0.423597,0.306792,0.457143,0.835817
0.888724,0.273866,0.283542,0.304733,0.198938,0.414726,0.813068
0.918647,0.254372,0.271436,0.284162,0.150934,0.425628,0.826328
0.731286,0.353692,0.344464,0.344995,0.237797,0.415066,0.761597
0.878733,0.372475,0.374988,0.402017,0.282815,0.429991,0.768431
0.872368,0.400054,0.405193,0.437629,0.311349,0.478255,0.767098
0.841043,0.409322,0.41639,0.441321,0.332399,0.487079,0.746936
0.864396,0.371954,0.376911,0.404688,0.284755,0.427457,0.856387
0.826158,0.462776,0.467934,0.480471,0.393517,0.474094,0.754401
0.815125,0.25166,0.24284,0.253463,0.122606,0.398455,0.837604
0.765881,0.576723,0.57686,0.606189,0.528604,0.707045,0.46363
0.735797,0.496575,0.475629,0.524151,0.433935,0.667113,0.43837
0.788679,0.442404,0.420029,0.482175,0.360767,0.638614,0.461782
0.773544,0.39765,0.352686,0.421275,0.296692,0.689205,0.441954
0.745904,0.590412,0.581574,0.622442,0.536174,0.71184,0.445671
0.695078,0.573726,0.554818,0.597737,0.513509,0.695339,0.423197
0.702222,0.513864,0.46979,0.544458,0.42336,0.707942,0.475973
0.75814,0.407619,0.380574,0.442135,0.315762,0.674093,0.450865
0.774591,0.499119,0.468402,0.536235,0.418272,0.631894,0.457871
0.744676,0.551025,0.524646,0.584617,0.466438,0.743572,0.471349
0.696505,0.46864,0.448758,0.505564,0.408011,0.656131,0.470119
0.764693,0.428911,0.389516,0.450473,0.333736,0.629121,0.434631
0.695506,0.483112,0.439755,0.512512,0.383417,0.716487,0.479277
0.748749,0.381339,0.331099,0.416488,0.269224,0.683269,0.482249
0.715268,0.498184,0.459105,0.525324,0.402172,0.726066,0.455761
0.743589,0.524413,0.51519,0.551841,0.461866,0.673886,0.437436
0.702071,0.440021,0.412857,0.472245,0.350509,0.619874,0.450877
0.760861,0.497127,0.467876,0.53063,0.413417,0.692911,0.456823
0.742568,0.755698,0.752823,0.766281,0.725623,0.661344,0.465994
0.772644,0.413785,0.383879,0.451969,0.321028,0.638013,0.442238
0.746642,0.432708,0.39709,0.468047,0.351345,0.678146,0.458007
0.747782,0.501099,0.478359,0.537898,0.436648,0.651156,0.465351
0.72614,0.514951,0.482061,0.540545,0.44235,0.614944,0.461287
0.704989,0.479581,0.442407,0.49632,0.385687,0.614918,0.424666
0.68122,0.435902,0.382903,0.468585,0.317482,0.694142,0.475064
0.739171,0.508729,0.489234,0.536965,0.434372,0.673486,0.423096
0.730963,0.54899,0.524362,0.581238,0.474792,0.623452,0.458842
0.696116,0.486263,0.464979,0.513416,0.407194,0.65691,0.425241
0.68816,0.448911,0.39709,0.484557,0.34968,0.719164,0.470557
0.701931,0.557391,0.533506,0.588673,0.479807,0.730907,0.466181
0.70526,0.427233,0.37066,0.466198,0.337508,0.680146,0.43325
0.724333,0.546243,0.527626,0.574462,0.477243,0.723487,0.468056
0.741609,0.707287,0.704212,0.727366,0.667378,0.689904,0.42437
0.755703,0.369858,0.302481,0.398664,0.228541,0.724306,0.481034
0.710219,0.478223,0.436505,0.499883,0.384084,0.622274,0.425269
0.728854,0.475763,0.44686,0.510279,0.389554,0.636588,0.424946
0.707115,0.535656,0.511573,0.569658,0.458196,0.729094,0.477252
0.707061,0.461834,0.427981,0.478021,0.369017,0.617159,0.441167
0.761428,0.472272,0.438391,0.509299,0.386711,0.633056,0.444323
0.765059,0.502022,0.47959,0.537548,0.425219,0.6346,0.472674
0.734914,0.442469,0.404259,0.474896,0.35174,0.649162,0.450444
0.761207,0.370226,0.34726,0.402355,0.27792,0.644938,0.470786
0.770277,0.444267,0.430379,0.479813,0.375337,0.643887,0.460251
0.760803,0.399975,0.346012,0.434666,0.300014,0.681027,0.473848
0.719538,0.508458,0.482131,0.536645,0.423074,0.720289,0.460986
0.75524,0.431861,0.387065,0.470044,0.323322,0.748341,0.478176
0.743556,0.719417,0.714016,0.737575,0.677704,0.711631,0.458556
0.742448,0.376316,0.322973,0.375849,0.27755,0.613523,0.473265
0.696651,0.482441,0.443619,0.498548,0.389862,0.611006,0.448645
0.787423,0.512553,0.479157,0.545538,0.436624,0.650595,0.426143
0.751779,0.396602,0.37802,0.421823,0.295761,0.648801,0.438709
0.707371,0.4929,0.469006,0.520804,0.412225,0.664809,0.422641
0.747136,0.500498,0.480621,0.534778,0.430113,0.705015,0.447674
0.719448,0.53228,0.507638,0.565147,0.464606,0.69961,0.434615
0.764969,0.477692,0.447969,0.516311,0.389931,0.629914,0.424098
0.709469,0.44494,0.395536,0.483195,0.36621,0.675108,0.48119
0.754854,0.584771,0.573514,0.605567,0.523867,0.625066,0.442346
0.755148,0.481908,0.447187,0.515393,0.40427,0.682085,0.42209
0.726881,0.466522,0.448729,0.493025,0.396676,0.661658,0.436403
0.686545,0.550929,0.534467,0.57799,0.490184,0.656192,0.442673
0.718386,0.374038,0.344416,0.407693,0.292874,0.696219,0.43841
0.78201,0.496386,0.454752,0.531054,0.413362,0.706096,0.43558
0.633869,0.594578,0.584828,0.60366,0.52998,0.650802,0.479764
0.752646,0.330853,0.318134,0.364683,0.245011,0.66889,0.428692
0.70728,0.446533,0.408674,0.477831,0.356214,0.699193,0.4644
0.739156,0.510932,0.494915,0.54207,0.446232,0.619628,0.474113
0.695436,0.45429,0.406118,0.489475,0.357762,0.687824,0.473369
0.752317,0.361107,0.333543,0.399514,0.264442,0.642208,0.443505
0.84219,0.330253,0.287145,0.368884,0.207298,0.691468,0.48241
0.767392,0.428508,0.392893,0.463401,0.335072,0.70142,0.422034
0.68619,0.54936,0.517896,0.565616,0.473189,0.6841,0.464755
0.727515,0.481462,0.454698,0.510279,0.399812,0.694311,0.442369
0.766152,0.545459,0.534168,0.579794,0.48655,0.701289,0.452432
0.700383,0.520011,0.504026,0.546675,0.453617,0.659833,0.481009
0.718576,0.595588,0.586198,0.61084,0.540715,0.667846,0.452263
0.662641,0.455846,0.4106,0.48379,0.368896,0.701449,0.477142
0.760753,0.386802,0.34703,0.418288,0.288812,0.685579,0.432294
0.739668,0.532274,0.514625,0.56684,0.461006,0.718988,0.449704
0.787233,0.793623,0.789305,0.806183,0.76065,0.606459,0.424479
0.755375,0.441694,0.410532,0.474218,0.365406,0.675961,0.469352
0.762753,0.393736,0.360761,0.431568,0.293806,0.642741,0.479942
0.73812,0.645041,0.636346,0.679,0.594938,0.740553,0.480585
0.719807,0.593197,0.589836,0.626747,0.549823,0.667142,0.478589
0.698033,0.505556,0.478733,0.527442,0.432607,0.608839,0.437461
0.764261,0.362499,0.330989,0.383869,0.28618,0.67244,0.47545
0.740405,0.450877,0.424698,0.485744,0.364159,0.738292,0.463218
0.739818,0.415908,0.367214,0.449212,0.315,0.713377,0.470759
0.701377,0.333933,0.294689,0.372634,0.23793,0.684704,0.445936
0.698929,0.50998,0.487954,0.543497,0.431462,0.679146,0.445275
0.723824,0.603143,0.589804,0.623546,0.546737,0.737068,0.471256
0.776739,0.43176,0.390253,0.468328,0.336839,0.643642,0.42665
0.729223,0.516897,0.478826,0.538811,0.43096,0.627218,0.471307
0.676483,0.465371,0.432922,0.502559,0.378662,0.684828,0.455783
0.768361,0.558171,0.568679,0.592202,0.533159,0.659321,0.454393
0.746286,0.556323,0.555168,0.591422,0.508068,0.669928,0.465527
0.677601,0.528098,0.506728,0.548385,0.457808,0.504813,0.282291
0.718726,0.423282,0.409199,0.452611,0.372377,0.381324,0.302805
0.726226,0.567078,0.551186,0.594795,0.512855,0.523191,0.258849
0.746539,0.436351,0.433374,0.47166,0.376383,0.481137,0.12559
0.826452,0.374897,0.369347,0.413933,0.314895,0.451059,0.358288
0.863001,0.263327,0.277595,0.296191,0.192496,0.404047,0.415272
0.758645,0.479008,0.451806,0.509701,0.399839,0.453946,0.159079
0.716157,0.45634,0.432153,0.490948,0.399905,0.493687,0.20097
0.744248,0.378971,0.357676,0.400798,0.304956,0.377962,0.377387
0.821735,0.378151,0.389545,0.420211,0.303552,0.441528,0.194759
0.747575,0.485055,0.464955,0.518767,0.414942,0.475422,0.210263
0.814708,0.346354,0.337009,0.37908,0.265299,0.441795,0.358802
0.717423,0.484799,0.458742,0.494142,0.411803,0.467847,0.139151
0.625496,0.651211,0.639836,0.649666,0.593017,0.472519,0.24963
0.721569,0.812218,0.803565,0.8285,0.775464,0.454081,0.182636
0.83518,0.340358,0.335765,0.373564,0.262314,0.456208,0.217157
0.85847,0.180018,0.169046,0.188729,0.107755,0.402748,0.321378
0.761923,0.4383,0.422708,0.477324,0.35792,0.469814,0.286074
0.738603,0.584152,0.580298,0.616358,0.528559,0.526445,0.351171
0.683638,0.65512,0.651707,0.675005,0.631036,0.50856,0.170854
0.683549,0.612424,0.58137,0.594848,0.544097,0.493278,0.233784
0.761089,0.381873,0.377955,0.385681,0.282108,0.370615,0.19775
0.823937,0.28129,0.272831,0.312929,0.190611,0.406624,0.396707
0.804679,0.38226,0.344511,0.405809,0.285783,0.459522,0.081151
0.738535,0.512549,0.504011,0.543682,0.444741,0.44563,0.280598
0.760832,0.423779,0.392206,0.459361,0.344464,0.487611,0.226688
0.802255,0.460782,0.450773,0.502382,0.385488,0.460001,0.238926
0.662168,0.478124,0.446278,0.494494,0.393549,0.470083,0.199001
0.747061,0.459214,0.443865,0.483888,0.408063,0.487898,0.139949
0.771408,0.415198,0.408605,0.456128,0.340558,0.439047,0.302513
0.642837,0.664273,0.627994,0.675538,0.592218,0.472991,0.043531
0.777841,0.39723,0.382381,0.429514,0.32621,0.516621,0.331243
0.822078,0.366129,0.371291,0.40274,0.308818,0.404011,0.433803
0.759911,0.499403,0.485816,0.537021,0.431147,0.527801,0.335375
0.752612,0.393863,0.378569,0.407556,0.314432,0.388082,0.397065
0.727417,0.453972,0.445557,0.490104,0.408585,0.521909,0.193389
0.690282,0.525732,0.506357,0.55409,0.455045,0.513304,0.283277
0.764241,0.375245,0.357349,0.411173,0.291265,0.42437,0.397162
0.795961,0.403517,0.388544,0.44322,0.338575,0.459642,0.365683
0.765443,0.327899,0.305105,0.348106,0.253139,0.377942,0.357842
0.824914,0.308267,0.301639,0.343168,0.232198,0.418566,0.285313
0.75274,0.413218,0.38926,0.446993,0.325516,0.437581,0.280636
0.793192,0.635272,0.652394,0.670519,0.620492,0.488384,0.340163
0.782483,0.335758,0.327388,0.372634,0.248962,0.423177,0.415323
0.70624,0.462789,0.430629,0.494757,0.400138,0.489424,0.189938
0.760525,0.52174,0.520985,0.553733,0.471735,0.458255,0.197896
0.738292,0.429757,0.406892,0.468375,0.350981,0.453416,0.288141
0.842039,0.294899,0.281153,0.325848,0.209386,0.430342,0.262068
0.778632,0.495185,0.48787,0.524607,0.43774,0.477171,0.359264
0.517701,0.561482,0.540472,0.527491,0.479681,0.466833,0.264539
0.798202,0.297208,0.269247,0.325289,0.230229,0.423091,0.377968
0.830434,0.326893,0.319337,0.35685,0.257925,0.383413,0.265382
0.744224,0.327368,0.309078,0.346963,0.266558,0.403062,0.236748
0.738094,0.38568,0.357839,0.404688,0.30446,0.405022,0.358209
0.737277,0.291122,0.259658,0.30303,0.190754,0.348043,0.266829
0.657821,0.360167,0.35603,0.387345,0.27558,0.382129,0.47096
0.727932,0.856977,0.859716,0.872022,0.852608,0.484845,0.322549
0.737276,0.44137,0.409245,0.470365,0.375961,0.393551,0.321516
0.714991,0.458386,0.439771,0.480696,0.397037,0.381977,0.415586
0.800958,0.343629,0.316135,0.377003,0.246459,0.504336,0.348679
0.743606,0.642481,0.651225,0.665273,0.615854,0.478847,0.340996
0.681288,0.46348,0.426925,0.495386,0.384274,0.474654,0.167133
0.794825,0.312244,0.280765,0.345805,0.207069,0.41418,0.358529
0.733673,0.402112,0.350148,0.423788,0.301072,0.43237,0.139456
0.80808,0.330281,0.318643,0.360584,0.247464,0.413612,0.415116
0.796794,0.416425,0.369168,0.446904,0.319486,0.454013,0.108203
0.720501,0.471127,0.452185,0.506431,0.387609,0.448643,0.304173
0.718823,0.620629,0.611286,0.645463,0.590637,0.383042,0.284531
0.822664,0.251729,0.24057,0.282384,0.15715,0.422635,0.204673
0.733704,0.561303,0.550146,0.589916,0.50957,0.48458,0.30498
0.607503,0.743005,0.727973,0.748099,0.691632,0.317711,0.280488
0.735493,0.483825,0.472179,0.507914,0.421378,0.459455,0.30008
0.716873,0.460015,0.429333,0.489827,0.370104,0.482133,0.258908
0.731133,0.488297,0.467923,0.519944,0.413172,0.496729,0.357182
0.728727,0.467838,0.432643,0.502912,0.39262,0.482226,0.200183
0.791398,0.35792,0.340642,0.392538,0.294244,0.4209,0.321456
0.77652,0.396052,0.369917,0.419614,0.317299,0.404926,0.377652
0.807277,0.271469,0.256515,0.305154,0.184412,0.431867,0.373739
0.714652,0.626892,0.637045,0.65828,0.616895,0.502586,0.186193
0.760701,0.373562,0.361818,0.410294,0.304424,0.512386,0.339788
0.745101,0.440182,0.422923,0.479399,0.369046,0.495973,0.277664
0.781309,0.419118,0.37991,0.438444,0.324168,0.443695,0.158028
0.706362,0.418423,0.398874,0.44502,0.355626,0.38132,0.321431
0.722045,0.669923,0.669631,0.691315,0.643377,0.518748,0.179765
0.764408,0.343084,0.31646,0.367834,0.275639,0.404982,0.340016
0.799657,0.43672,0.429006,0.47572,0.359821,0.446487,0.219072
0.840464,0.207918,0.193536,0.21842,0.141471,0.400881,0.284619
0.82319,0.343208,0.316849,0.370471,0.258852,0.473414,0.149035
0.74891,0.449657,0.414716,0.474021,0.366635,0.472191,0.182749
0.766414,0.49305,0.492294,0.531793,0.449317,0.413553,0.433973
0.731871,0.604003,0.599545,0.634641,0.555646,0.486642,0.358682
0.738374,0.610013,0.609316,0.633935,0.568605,0.519594,0.31065
0.735143,0.430923,0.405122,0.460617,0.35644,0.498965,0.229028
0.730258,0.540888,0.531112,0.567553,0.478488,0.464175,0.188306
0.71,0.516671,0.499797,0.532825,0.451836,0.395689,0.377676
0.776076,0.35389,0.337625,0.390474,0.265946,0.415708,0.396527
0.751476,0.395541,0.376187,0.435742,0.309364,0.461317,0.277708
0.811417,0.35792,0.366183,0.390199,0.313139,0.404056,0.470639
0.742062,0.365647,0.347717,0.402451,0.295759,0.432438,0.386758
0.747495,0.52555,0.516797,0.566338,0.47782,0.526966,0.220054
0.698973,0.894703,0.895296,0.908277,0.899109,0.509312,0.19985
0.736522,0.550388,0.53957,0.582953,0.490223,0.527365,0.313311
0.827786,0.318243,0.340692,0.346431,0.270799,0.381885,0.452172
0.808478,0.383915,0.360406,0.421119,0.311468,0.432715,0.339935
0.703877,0.534967,0.501913,0.529092,0.455527,0.462741,0.208313
0.747506,0.342159,0.329879,0.365264,0.293957,0.422986,0.451855
0.759066,0.537686,0.521728,0.5771,0.475487,0.501194,0.299076
0.643818,0.689822,0.646257,0.705963,0.614432,0.459999,0.05394
0.734659,0.490623,0.466576,0.524126,0.415588,0.478595,0.289939
0.726673,0.473286,0.449728,0.497075,0.408273,0.38656,0.357924
0.763917,0.459643,0.462895,0.496818,0.414075,0.466185,0.308512
0.719108,0.488598,0.4733,0.518713,0.422491,0.506323,0.338663
0.696283,0.481409,0.46226,0.493966,0.385233,0.508668,0.261438
0.734126,0.511938,0.499313,0.538453,0.458598,0.402524,0.30325
0.759871,0.275832,0.249872,0.27759,0.17612,0.333022,0.267114
0.720921,0.559837,0.547264,0.586058,0.496898,0.497079,0.337555
0.784374,0.492134,0.495587,0.528995,0.447653,0.403896,0.452016
0.854051,0.224264,0.225755,0.254444,0.154042,0.410627,0.260825
0.765014,0.380294,0.363437,0.418611,0.310642,0.460163,0.342334
0.734016,0.428489,0.401197,0.45764,0.361233,0.488413,0.161367
0.739468,0.501636,0.486017,0.538247,0.436895,0.533437,0.237121
0.817372,0.242234,0.237767,0.259659,0.150235,0.354911,0.23608
0.729632,0.693814,0.689484,0.721479,0.66289,0.531436,0.199965
0.805011,0.336189,0.286235,0.359972,0.243909,0.451288,0.081456
0.753331,0.511892,0.4764,0.53757,0.448109,0.461666,0.110316
0.735009,0.573226,0.569247,0.608408,0.528926,0.474484,0.306151
0.732921,0.453458,0.433304,0.491313,0.386652,0.430016,0.321357
0.776185,0.428056,0.386537,0.455861,0.348192,0.46566,0.159724
0.712806,0.5254,0.51024,0.554945,0.469126,0.49357,0.315379
0.838339,0.410655,0.419868,0.444414,0.352396,0.450837,0.203798
0.74706,0.140036,0.08557,0.043377,0.09854,0.470041,0.076293
0.899635,0.214506,0.207057,0.23878,0.12295,0.414323,0.340243
0.795158,0.50612,0.512852,0.535026,0.451225,0.439443,0.208508
0.782527,0.325483,0.31672,0.359972,0.235004,0.432357,0.226601
0.85843,0.116725,0.126581,0.076166,0.016603,0.423492,0.358272
0.843526,0.26723,0.234709,0.287449,0.151282,0.420565,0.178579
0.709491,0.508327,0.487814,0.507306,0.439009,0.469235,0.097412
0.752799,0.349672,0.328586,0.38666,0.281519,0.432475,0.35804
0.714288,0.533364,0.519611,0.561732,0.46161,0.506177,0.36051
0.731326,0.454807,0.430468,0.482196,0.386219,0.386478,0.377445
0.758887,0.419777,0.41599,0.45311,0.342967,0.459026,0.256248
0.826625,0.340691,0.276172,0.362768,0.238776,0.443828,0.136074
0.697549,0.465371,0.427278,0.500247,0.385787,0.482026,0.179906
0.715762,0.410866,0.381638,0.446815,0.335723,0.481695,0.218818
0.787084,0.404801,0.383148,0.447199,0.32122,0.498587,0.260714
0.694291,0.539502,0.519624,0.575045,0.489673,0.519561,0.212167
0.69141,0.471776,0.440637,0.501589,0.383618,0.488289,0.27102
0.83908,0.313807,0.321512,0.347051,0.25058,0.423142,0.470523
0.772418,0.398767,0.376187,0.430794,0.335961,0.461027,0.136362
0.807021,0.419724,0.420672,0.460897,0.353318,0.451166,0.235619
0.938911,0,0,0,0,0.364935,0.283667
0.715591,0.678009,0.667024,0.689835,0.638317,0.395797,0.358171
0.75577,0.38282,0.35147,0.403123,0.296436,0.395874,0.339893
0.763386,0.394846,0.372782,0.430865,0.30677,0.439478,0.256352
0.732846,0.661332,0.64618,0.678316,0.607455,0.477382,0.271267
0.843607,0.180476,0.171757,0.210482,0.113725,0.453242,0.136152
0.653483,0.416195,0.372126,0.421783,0.318411,0.499816,0.24664
0.749047,0.408126,0.389031,0.446904,0.313946,0.527595,0.323876
0.781078,0.329359,0.309922,0.347051,0.270436,0.39331,0.302987
0.796195,0.319963,0.310271,0.35685,0.231181,0.441709,0.236151
0.678327,0.520049,0.502968,0.538442,0.475032,0.498629,0.154631
0.515207,0.488544,0.42487,0.489215,0.376463,0.422277,0.153053
0.751249,0.474725,0.448627,0.506138,0.395881,0.443655,0.17864
0.810323,0.276982,0.256771,0.315088,0.169516,0.431074,0.243766
0.787877,0.591963,0.60102,0.622148,0.583553,0.392259,0.285518
0.73246,0.477029,0.452073,0.509627,0.40069,0.481361,0.239154
0.801795,0.339844,0.320462,0.373432,0.238953,0.452773,0.268959
0.721239,0.394215,0.373976,0.429943,0.321478,0.411634,0.302958
0.745899,0.458482,0.436572,0.496801,0.383381,0.468117,0.360722
0.730306,0.626321,0.62999,0.664429,0.605003,0.507383,0.218524
0.757114,0.442041,0.437321,0.469814,0.393685,0.394558,0.451952
0.756369,0.437244,0.425251,0.469791,0.372198,0.520996,0.337352
0.822727,0.262477,0.256259,0.302455,0.170785,0.414,0.378116
0.698243,0.548328,0.522636,0.554836,0.476351,0.523069,0.273841
0.742374,0.519215,0.498802,0.549583,0.45214,0.490209,0.292293
0.769541,0.423333,0.397195,0.462781,0.341506,0.538381,0.238863
0.725435,0.452801,0.434936,0.484811,0.38782,0.4209,0.303215
0.737093,0.69384,0.68192,0.706101,0.656662,0.471722,0.110451
0.784249,0.397474,0.401421,0.426159,0.358795,0.413553,0.470627
0.83579,0.253297,0.259658,0.265461,0.171118,0.382093,0.433543
0.744788,0.589905,0.58634,0.621517,0.552114,0.535776,0.211179
0.740786,0.484228,0.472935,0.516766,0.424459,0.457862,0.321747
0.762474,0.469925,0.455105,0.508277,0.403663,0.52849,0.297079
0.755467,0.537877,0.533846,0.574732,0.489604,0.466693,0.323019
0.737847,0.402932,0.386772,0.420804,0.326431,0.378851,0.396814
0.733656,0.427213,0.403583,0.448109,0.361592,0.379844,0.238833
0.72561,0.48446,0.460887,0.520037,0.407974,0.519242,0.239513
0.663181,0.609566,0.600462,0.632425,0.561268,0.394475,0.433456
0.771844,0.336216,0.303765,0.351789,0.221036,0.353244,0.205815
0.783395,0.343431,0.316395,0.38434,0.267114,0.502185,0.326895
0.799327,0.585048,0.602363,0.617464,0.563992,0.394376,0.41538
0.761304,0.313497,0.300557,0.328811,0.251709,0.401031,0.263169
0.914499,0.276618,0.258539,0.307366,0.169794,0.43135,0.199182
0.747108,0.44788,0.420732,0.482976,0.35877,0.515347,0.358454
0.724406,0.432827,0.400722,0.453826,0.354526,0.362892,0.261606
0.838953,0.394384,0.363704,0.418044,0.325578,0.477944,0.135088
0.900594,0.207243,0.218782,0.23849,0.153124,0.413698,0.451848
0.757335,0.437478,0.402115,0.468935,0.357533,0.489508,0.2492
0.818802,0.433737,0.44851,0.470227,0.408469,0.491358,0.327853
0.745733,0.42042,0.390619,0.456635,0.344172,0.428497,0.283179
0.740367,0.53225,0.519408,0.570502,0.469905,0.520532,0.294654
0.765841,0.394999,0.364046,0.434123,0.301221,0.536556,0.262495
0.743012,0.392969,0.354648,0.425712,0.302382,0.530725,0.2648
0.766379,0.413717,0.387065,0.458972,0.332909,0.513374,0.230133
0.731502,0.551815,0.532269,0.572794,0.499946,0.471705,0.121771
0.764194,0.363693,0.35221,0.399663,0.265825,0.448874,0.254592
0.796736,0.287502,0.278498,0.318657,0.216879,0.418421,0.243817
0.722182,0.456072,0.443927,0.486839,0.403276,0.411749,0.321662
0.783885,0.321209,0.309219,0.354518,0.254215,0.439334,0.321008
0.729289,0.479987,0.451679,0.515839,0.403445,0.531406,0.281429
0.836696,0.29885,0.306643,0.326736,0.273019,0.394504,0.470679
0.735335,0.632902,0.633179,0.659779,0.592636,0.511454,0.306037
0.821488,0.324754,0.308937,0.346874,0.2593,0.4673,0.299561
0.672119,0.4763,0.39696,0.498548,0.34835,0.450312,0.061453
0.74853,0.405287,0.393466,0.440117,0.334872,0.448436,0.321337
0.858421,0.211002,0.201751,0.227379,0.142282,0.409482,0.2828
0.843968,0.280843,0.265743,0.313569,0.191753,0.423484,0.339882
0.71282,0.337283,0.332139,0.359124,0.294804,0.41838,0.226794
0.760834,0.395569,0.378149,0.420607,0.316059,0.397353,0.39687
0.746871,0.804051,0.805548,0.828967,0.787276,0.475745,0.3227
0.724104,0.621224,0.612759,0.637923,0.574256,0.430045,0.303344
0.819313,0.236227,0.239646,0.2585,0.168341,0.391435,0.215416
0.775917,0.430248,0.408099,0.45698,0.362874,0.386632,0.339594
0.794049,0.268551,0.258789,0.309392,0.183069,0.441804,0.340122
0.754394,0.471669,0.457735,0.504563,0.410201,0.516807,0.341556
0.710092,0.597732,0.586137,0.615396,0.548188,0.419866,0.265323
0.756545,0.743435,0.74419,0.744818,0.712588,0.467159,0.219939
0.798928,0.401776,0.37889,0.438542,0.31417,0.514043,0.251986
0.771727,0.447236,0.431712,0.487524,0.373758,0.527214,0.238306
0.743236,0.496952,0.485384,0.533389,0.431802,0.517283,0.321204
0.782875,0.32716,0.31131,0.351705,0.253993,0.39187,0.263401
0.702772,0.469221,0.441479,0.490067,0.384155,0.432165,0.178483
0.690622,0.507196,0.483773,0.513302,0.426306,0.407602,0.201422
0.745084,0.509054,0.492419,0.548773,0.440757,0.501496,0.313741
0.720583,0.572448,0.561768,0.591803,0.532551,0.481438,0.15512
0.607161,0.544636,0.524615,0.51933,0.461919,0.506112,0.237001
0.712747,0.467752,0.444646,0.478336,0.39576,0.498904,0.206449
0.733282,0.42734,0.42017,0.463302,0.363621,0.373162,0.269577
0.721494,0.47857,0.454124,0.5039,0.417156,0.491425,0.214896
0.579335,0.595443,0.552199,0.597522,0.511718,0.439822,0.111877
0.700514,0.526447,0.501753,0.549005,0.468663,0.494762,0.175414
0.76883,0.374932,0.367323,0.410294,0.318523,0.423223,0.433454
0.729386,0.630221,0.625809,0.649067,0.586233,0.450763,0.374131
0.726583,0.448743,0.432626,0.47123,0.381711,0.441333,0.378096
0.732552,0.44102,0.383849,0.45905,0.347765,0.47036,0.058045
0.761637,0.581095,0.585111,0.614127,0.541638,0.470357,0.233053
0.798752,0.445696,0.418771,0.475871,0.366401,0.461751,0.17106
0.741148,0.397501,0.383179,0.43083,0.3312,0.374117,0.284298
0.742076,0.491184,0.47693,0.525836,0.434355,0.469397,0.341464
0.728155,0.489764,0.473366,0.524594,0.419897,0.509509,0.323184
0.748221,0.379154,0.361545,0.404594,0.317118,0.37806,0.33976
0.749111,0.464893,0.451425,0.497484,0.421203,0.450932,0.339853
0.742859,0.359631,0.326464,0.393659,0.259986,0.442368,0.079391
0.754076,0.401957,0.322184,0.415742,0.283998,0.432184,0.158002
0.886227,0.320092,0.341723,0.36104,0.230603,0.194298,0.55757
0.881483,0.49617,0.513505,0.530606,0.442367,0.196623,0.691406
0.848855,0.553206,0.560448,0.567363,0.487939,0.220434,0.698829
0.820168,0.467659,0.469157,0.50023,0.419916,0.24103,0.612516
0.923533,0.16158,0.18788,0.167993,0.076473,0.260065,0.665053
0.843643,0.627402,0.64731,0.65777,0.593291,0.213819,0.67032
0.844884,0.40396,0.416243,0.439156,0.34392,0.243635,0.639406
0.854234,0.396725,0.408261,0.431498,0.341145,0.239132,0.584952
0.910812,0.307012,0.322912,0.343076,0.214843,0.225911,0.53787
0.821941,0.377932,0.390083,0.41355,0.318726,0.259111,0.585095
0.86524,0.441462,0.456316,0.468725,0.368346,0.193447,0.537151
0.893635,0.33818,0.35661,0.377321,0.259163,0.201942,0.615362
0.874769,0.308778,0.338744,0.346963,0.214684,0.217875,0.513373
0.91485,0.378721,0.401122,0.41849,0.297893,0.196488,0.58733
0.917787,0.32203,0.348896,0.35549,0.26495,0.223433,0.673124
0.916031,0.213036,0.238555,0.255415,0.115206,0.213709,0.557366
0.873156,0.249147,0.264816,0.280753,0.176144,0.229446,0.695795
0.82388,0.765372,0.778515,0.793305,0.743149,0.217316,0.65581
0.788059,0.395125,0.384543,0.418651,0.302719,0.254767,0.527649
0.867092,0.426086,0.437354,0.464188,0.339308,0.223503,0.601108
0.886522,0.425015,0.445511,0.467977,0.358391,0.219585,0.57468
0.886535,0.397121,0.423176,0.427706,0.364761,0.234265,0.664788
0.815503,0.475189,0.486027,0.504893,0.429232,0.195121,0.646311
0.812068,0.450929,0.455349,0.485279,0.395281,0.259831,0.632825
0.822695,0.669039,0.668603,0.676336,0.613526,0.221833,0.63248
0.883338,0.375123,0.394816,0.407738,0.305322,0.230857,0.64156
0.878616,0.477753,0.495775,0.50758,0.402081,0.189212,0.512779
0.940691,0.24405,0.263643,0.282921,0.145871,0.23548,0.558555
0.836564,0.636475,0.648305,0.665548,0.59667,0.217458,0.682162
0.784308,0.500205,0.502454,0.522215,0.426782,0.902286,0.797477
0.791002,0.513149,0.520268,0.538083,0.453282,0.902889,0.755261
0.794369,0.488376,0.495278,0.511293,0.412062,0.92072,0.815581
