@relation bank32nh

@attribute a1cx numeric
@attribute a1cy numeric
@attribute a1sx numeric
@attribute a1sy numeric
@attribute a1rho numeric
@attribute a1pop numeric
@attribute a2cx numeric
@attribute a2cy numeric
@attribute a2sx numeric
@attribute a2sy numeric
@attribute a2rho numeric
@attribute a2pop numeric
@attribute a3cx numeric
@attribute a3cy numeric
@attribute a3sx numeric
@attribute a3sy numeric
@attribute a3rho numeric
@attribute a3pop numeric
@attribute temp numeric
@attribute b1x numeric
@attribute b1y numeric
@attribute b1call numeric
@attribute b1eff numeric
@attribute b2x numeric
@attribute b2y numeric
@attribute b2call numeric
@attribute b2eff numeric
@attribute b3x numeric
@attribute b3y numeric
@attribute b3call numeric
@attribute b3eff numeric
@attribute mxql numeric
@attribute rej numeric

@data
0.48269,0.868058,0.124544,0.189133,0.381769,0.030593,0.353792,0.631326,0.25224,0.000026,0.640581,0.032343,0.5883,0.244818,0.37299,0.100085,0.065597,0.020424,0.550664,0.075377,0.001725,0.5,0.486377,0.469449,0.747523,0.5,0.838972,0.177452,0.657302,0,0.646024,0.25,0.015982
0.357662,0.733447,0.102089,0.269938,0.682144,0.05947,0.662531,0.290577,0.153989,0.01871,0.488293,0.000928,0.380373,0.817935,0.148494,0.067562,0.916268,0.067161,0.810004,0.182235,0.755307,0.333333,0.694361,0.911853,0.035444,0.333333,0.083191,0.305909,0.26959,0,0.91156,0.25,0.020198
0.80083,0.37469,0.267191,0.003481,0.557593,0.081505,0.463233,0.662795,0.096675,0.11225,0.216495,0.234228,0.131889,0.130548,0.027814,0.05578,0.188781,0.020271,0.13614,0.207952,0.318785,0.166667,0.554883,0.667286,0.180002,0.333333,0.586684,0.281732,0.083927,0.333333,0.129093,0,0.031462
0.906288,0.425877,0.009864,0.14022,0.425387,0.01677,0.883485,0.824832,0.220732,0.135635,0.637779,0.066673,0.266717,0.727917,0.247528,0.282308,0.321391,0.017798,0.557258,0.573536,0.988139,0.5,0.033159,0.722679,0.136101,0.166667,0.500449,0.069854,0.156684,0.5,0.948349,0.25,0
0.898384,0.190498,0.000142,0.04058,0.40262,0.146221,0.572564,0.25941,0.040038,0.039371,0.434374,0.032192,0.779971,0.644632,0.146549,0.015997,0.785468,0.09471,0.360997,0.057062,0.3461,0,0.686693,0.682991,0.514951,0.5,0.247397,0.303652,0.696374,0.333333,0.803152,0.25,0.073071
0.583802,0.352699,0.058354,0.065779,0.366622,0.017168,0.668749,0.644335,0.183662,0.036876,0.955589,0.077078,0.677877,0.596776,0.154734,0.338245,0.960676,0.074737,0.366305,0.563865,0.720988,0.5,0.043619,0.935485,0.128964,0.5,0.431967,0.613712,0.927675,0.333333,0.270167,0.25,0.044469
0.301466,0.94396,0.114579,0.168658,0.257324,0.08842,0.320296,0.636809,0.43368,0.036069,0.343025,0.026585,0.007375,0.495931,0.215259,0.031347,0.444744,0.181431,0.405631,0.883124,0.325239,0,0.583271,0.675458,0.3941,0.333333,0.149094,0.684985,0.110126,0.5,0.256778,1,0
0.800265,0.43776,0.156691,0.085703,0.253159,0.013711,0.940861,0.355207,0.076956,0.019725,0.387953,0.543789,0.325406,0.540798,0.252434,0.005811,0.64094,0.600966,0.718504,0.009792,0.946818,0,0.404164,0.570972,0.705817,0.666667,0.02215,0.47788,0.575695,0.333333,0.957644,0.5,0.78305
0.993192,0.874078,0.101151,0.02832,0.08822,0.058749,0.052455,0.779028,0.201231,0.03652,0.879512,0.651746,0.263774,0.317657,0.458972,0.353786,0.342623,0.035185,0.688176,0.241539,0.787746,0,0.362133,0.549016,0.723292,0.333333,0.850092,0.713697,0.655194,0.166667,0.48665,0,0.572229
0.994668,0.946049,0.029907,0.052467,0.191583,0.242203,0.301012,0.608098,0.015304,0.217331,0.657504,0.289369,0.424922,0.17864,0.147279,0.005174,0.801428,0.102219,0.437642,0.078989,0.332944,0,0.524149,0.090096,0.062489,0.166667,0.898343,0.298007,0.159888,0.5,0.780748,0.25,0.468356
0.59958,0.097531,0.235811,0.092755,0.787152,0.100164,0.457988,0.327992,0.012821,0.008057,0.399414,0.090775,0.3969,0.303145,0.332824,0.055594,0.93364,0.143651,0.71728,0.181861,0.786537,0.833333,0.267685,0.16889,0.514192,0,0.126693,0.768297,0.980209,0,0.266724,1,0.000737
0.45009,0.98853,0.005312,0.037875,0.45867,0.22956,0.998739,0.536516,0.01768,0.045977,0.57235,0.185511,0.933954,0.47218,0.025697,0.061245,0.426634,0.08783,0.558483,0.768633,0.567292,0.333333,0.734986,0.559878,0.588785,0.166667,0.858356,0.094496,0.903446,0.666667,0.105285,0.5,0.168171
0.228504,0.333079,0.025981,0.014217,0.129672,0.317607,0.577828,0.38161,0.238499,0.036614,0.418634,0.16036,0.39169,0.837926,0.077837,0.046171,0.995353,0.028435,0.162586,0.995434,0.014584,0.833333,0.989622,0.526702,0.793697,0.833333,0.533185,0.384715,0.436056,0.833333,0.114644,1,0.150581
0.248352,0.012353,0.247843,0.263357,0.226798,0.118437,0.526857,0.726864,0.035808,0.078588,0.396737,0.033806,0.509597,0.799285,0.011039,0.06278,0.960272,0.060535,0.664763,0.292747,0.090633,0.5,0.788691,0.822351,0.089542,0.333333,0.026698,0.934463,0.485051,0.166667,0.148985,0.5,0
0.556735,0.882556,0.120976,0.153153,0.26759,0.023414,0.389333,0.409536,0.103165,0.06125,0.50191,0.133959,0.580292,0.819974,0.259674,0.000186,0.433829,0.053667,0.5865,0.513988,0.032319,0,0.724067,0.075054,0.922761,0,0.44684,0.84582,0.999011,0.166667,0.096084,0.5,0.006747
0.354132,0.203787,0.07332,0.155184,0.885563,0.248252,0.163057,0.619888,0.014256,0.033947,0.142572,0.024061,0.028226,0.513821,0.449222,0.093607,0.588626,0.036472,0.874723,0.642866,0.622542,1,0.039106,0.525682,0.074151,0.166667,0.823459,0.360837,0.319457,0.833333,0.638236,1,0.001003
0.003517,0.469643,0.163243,0.085586,0.352605,0.092339,0.479435,0.231347,0.119805,0.130505,0.203522,0.383866,0.801119,0.773437,0.223558,0.117073,0.84593,0.092551,0.812535,0.207041,0.160004,0.5,0.836497,0.138206,0.88428,0.5,0.615586,0.397336,0.677132,0.333333,0.822893,0.75,0.125406
0.382517,0.544484,0.404629,0.083305,0.146994,0.254676,0.05846,0.009288,0.06097,0.125258,0.776725,0.002413,0.360806,0.113547,0.067535,0.109431,0.404477,0.053791,0.102506,0.338868,0.254055,0.5,0.31856,0.03948,0.857547,0.833333,0.318082,0.754622,0.008045,0.166667,0.019356,1,0.019402
0.254296,0.62482,0.020863,0.142325,0.047204,0.171723,0.31376,0.802134,0.126472,0.047801,0.087961,0.401565,0.092931,0.725095,0.040788,0.02126,0.486756,0.066998,0.28118,0.182005,0.514903,1,0.975861,0.56872,0.849206,0.666667,0.482382,0.840448,0.85443,0.333333,0.597399,1,0.45733
0.498895,0.37079,0.014955,0.145598,0.760531,0.085279,0.120152,0.87649,0.136912,0.005982,0.565151,0.047027,0.220077,0.149181,0.025652,0.008552,0.027861,0.005351,0.185349,0.389302,0.410205,0.333333,0.219427,0.925604,0.674048,0.166667,0.7501,0.456247,0.821357,0,0.70694,0,0.072161
0.380053,0.124421,0.189782,0.239028,0.026368,0.131633,0.353756,0.608026,0.1361,0.192185,0.737637,0.040485,0.694664,0.435774,0.507467,0.0233,0.533088,0.001467,0.205699,0.174949,0.194622,0.333333,0.959611,0.111809,0.685369,0.166667,0.066212,0.766751,0.580023,0.166667,0.829454,0,0.00204
0.864936,0.903972,0.148403,0.18575,0.360607,0.061684,0.760165,0.244264,0.050929,0.074857,0.837815,0.040553,0.201958,0.726477,0.136696,0.052624,0.162078,0.303455,0.189637,0.318078,0.05604,0.666667,0.843633,0.528952,0.435534,0.5,0.64704,0.453247,0.017747,0.333333,0.41087,0.5,0.008102
0.95233,0.295473,0.173814,0.067944,0.275222,0.015102,0.29194,0.96638,0.038757,0.024829,0.963597,0.005507,0.101203,0.532487,0.123495,0.143858,0.558096,0.014111,0.823266,0.067967,0.14088,0.5,0.358042,0.88427,0.277869,0.666667,0.928317,0.850665,0.162015,0.333333,0.335087,0.75,0
0.156271,0.982527,0.013261,0.016006,0.681375,0.088865,0.793601,0.937754,0.046298,0.160641,0.187938,0.062591,0.662078,0.330878,0.297653,0.037871,0.901337,0.024657,0.503918,0.337273,0.17836,0.333333,0.173654,0.845017,0.52478,0.333333,0.904953,0.822124,0.41341,0.333333,0.799871,0,0.051665
0.133075,0.803578,0.095984,0.287765,0.515485,0.11221,0.81584,0.82757,0.206253,0.021483,0.696866,0.001712,0.054569,0.669205,0.026869,0.044427,0.617084,0.01101,0.833798,0.140594,0.727498,0,0.40814,0.437909,0.389283,0.333333,0.869201,0.161919,0.639751,0,0.700461,0.25,0
0.522547,0.020575,0.186293,0.032549,0.065455,0.021607,0.404608,0.37002,0.314955,0.018649,0.305349,0.054267,0.937232,0.975771,0.053647,0.135941,0.640885,0.085091,0.189228,0.249235,0.190689,0.5,0.103113,0.238457,0.248855,0.666667,0.886206,0.577699,0.813989,0.166667,0.625467,0.5,0.001443
0.210638,0.92815,0.155458,0.12016,0.666713,0.067824,0.077302,0.39767,0.222558,0.002554,0.898003,0.01045,0.157066,0.997628,0.267654,0.004026,0.467357,0.120019,0.282368,0.174131,0.873669,0.5,0.579499,0.913488,0.490061,0.166667,0.281898,0.632926,0.05631,0.5,0.780587,0.75,0.196729
0.757747,0.646316,0.033152,0.104721,0.920643,0.183902,0.549343,0.623491,0.16128,0.062201,0.458685,0.206659,0.151084,0.370442,0.023603,0.371607,0.664967,0.068371,0.425255,0.578274,0.726665,0.166667,0.42053,0.252503,0.158651,0.5,0.472912,0.272596,0.854792,0.333333,0.648585,0.5,0.315641
0.404653,0.836139,0.216979,0.308993,0.492075,0.084243,0.571261,0.953582,0.147742,0.156385,0.207209,0.027757,0.572134,0.200468,0.26656,0.169477,0.216553,0.225747,0.208423,0.153093,0.978679,0,0.805087,0.800752,0.731873,0.166667,0.61094,0.039547,0.942783,0,0.397547,0,0.015948
0.775737,0.260658,0.040042,0.000689,0.098198,0.154189,0.764446,0.0856,0.544628,0.121393,0.497468,0.167047,0.999484,0.16026,0.141412,0.054882,0.998002,0.003783,0.437399,0.375551,0.765294,0.166667,0.656219,0.127016,0.531477,0.166667,0.498012,0.841806,0.739169,0.833333,0.736315,0.75,0.053135
0.545456,0.278915,0.184159,0.360106,0.481163,0.037026,0.448797,0.4408,0.278608,0.05191,0.515867,0.244734,0.26886,0.541635,0.202874,0.197155,0.632649,0.10234,0.172956,0.177845,0.858915,0.833333,0.993067,0.153044,0.198059,0.5,0.365804,0.264982,0.461284,0.5,0.235775,0.75,0.098822
0.220562,0.50041,0.014806,0.054668,0.245028,0.084756,0.647397,0.629225,0.355909,0.085376,0.201628,0.211321,0.290679,0.725623,0.297114,0.080254,0.155733,0.316302,0.560215,0.639569,0.002382,0,0.787325,0.235216,0.722485,0.166667,0.446701,0.500366,0.622844,0.333333,0.046103,0,0.291673
0.429969,0.020545,0.150021,0.071508,0.509694,0.087358,0.441429,0.113049,0.018247,0.002803,0.26415,0.041711,0.934895,0.465231,0.276135,0.232359,0.835462,0.009188,0.265817,0.369303,0.030302,0,0.872235,0.304355,0.949661,0.333333,0.989826,0.798831,0.349444,0,0.834485,1,0
0.227591,0.854085,0.017306,0.124436,0.081865,0.107244,0.630967,0.994831,0.352846,0.029217,0.186056,0.121982,0.877995,0.403446,0.156611,0.063498,0.293031,0.051338,0.4639,0.940639,0.042031,0.333333,0.041356,0.168675,0.396371,0,0.322322,0.807648,0.902247,0.166667,0.375742,0.25,0.063522
0.372885,0.33978,0.030749,0.132479,0.03974,0.142971,0.62124,0.699157,0.033742,0.142918,0.585543,0.104698,0.31235,0.700183,0.149332,0.169702,0.472351,0.035988,0.493469,0.037458,0.571917,0.666667,0.841366,0.021438,0.112841,0.666667,0.172015,0.865153,0.248971,0.666667,0.284924,0.75,0.021572
0.322494,0.671084,0.104476,0.058842,0.329983,0.093365,0.314204,0.230582,0.013655,0.096466,0.446173,0.275751,0.741128,0.975171,0.355286,0.300817,0.465897,0.01132,0.482369,0.074819,0.665724,0.166667,0.62249,0.625311,0.524959,0.833333,0.116476,0.601784,0.699566,0.5,0.415501,0.75,0.16934
0.657041,0.469485,0.001843,0.003803,0.102301,0.011197,0.486441,0.489542,0.069333,0.005617,0.591493,0.092727,0.98418,0.468773,0.006887,0.281823,0.240295,0.01831,0.219494,0.541553,0.332989,0.666667,0.074853,0.068584,0.060117,0.5,0.65022,0.359035,0.636348,0.833333,0.8865,1,0.009616
0.842684,0.304974,0.32523,0.097864,0.178611,0.068733,0.838128,0.557332,0.034372,0.034038,0.52407,0.405872,0.584446,0.464305,0.060093,0.357257,0.788164,0.126222,0.477325,0.613088,0.981288,0.166667,0.519286,0.893926,0.153128,0.5,0.459225,0.96223,0.410313,0.5,0.147505,0.25,0.258857
0.56943,0.191777,0.04848,0.067867,0.625211,0.240961,0.175101,0.329667,0.160239,0.042421,0.940246,0.066614,0.983967,0.701841,0.179505,0.082337,0.266086,0.105052,0.332681,0.872077,0.516206,0.166667,0.25289,0.627032,0.971503,0.333333,0.161319,0.050332,0.752287,0,0.447191,0.25,0.012146
0.924626,0.870947,0.232099,0.046982,0.985043,0.036199,0.849554,0.367336,0.09438,0.136731,0.911023,0.005041,0.214435,0.122014,0.047214,0.146464,0.496959,0.053769,0.713234,0.510718,0.803194,0.5,0.768024,0.807812,0.25613,0.166667,0.235361,0.476973,0.937216,0.5,0.088419,0.75,0
0.956137,0.201654,0.033647,0.15708,0.761258,0.006278,0.951833,0.700891,0.056447,0.109677,0.144328,0.225613,0.021248,0.299137,0.021615,0.003949,0.074735,0.054022,0.661143,0.168522,0.703353,0.166667,0.200498,0.254499,0.50463,0,0.036796,0.513976,0.385255,0,0.337716,0,0.03647
0.147885,0.635848,0.179026,0.059337,0.085505,0.130319,0.847535,0.45027,0.102512,0.021372,0.070229,0.001838,0.382322,0.530374,0.02139,0.210049,0.594626,0.158581,0.530542,0.715639,0.644014,0,0.334428,0.225948,0.801257,0,0.094311,0.60562,0.47132,0.333333,0.605369,0.25,0.006849
0.417209,0.423283,0.19699,0.035792,0.981391,0.020567,0.349933,0.443349,0.050245,0.01903,0.022106,0.023535,0.591603,0.77599,0.038398,0.001366,0.651578,0.008394,0.46098,0.547837,0.780081,1,0.582729,0.473976,0.412766,0.5,0.129759,0.863723,0.640096,0.5,0.837929,1,0
0.83269,0.762103,0.207954,0.126945,0.751575,0.401246,0.845956,0.170152,0.004108,0.000094,0.684874,0.138148,0.463056,0.574644,0.159635,0.067381,0.19089,0.023793,0.515956,0.642398,0.931928,0.333333,0.257614,0.355028,0.27098,1,0.617017,0.432647,0.994924,0,0.893169,1,0
0.817305,0.252044,0.062127,0.015891,0.735624,0.130226,0.583922,0.820537,0.163104,0.03392,0.591336,0.010387,0.751527,0.699565,0.021433,0.253157,0.763441,0.040142,0.254432,0.12952,0.084815,0,0.608014,0.814213,0.163483,0.166667,0.043136,0.415267,0.396222,0.166667,0.556245,1,0
0.714899,0.47435,0.075582,0.022651,0.981436,0.02205,0.231735,0.817762,0.225137,0.008821,0.209369,0.042268,0.98099,0.977761,0.025522,0.109801,0.19754,0.177025,0.927122,0.422003,0.823475,0.5,0.322589,0.303873,0.603652,0.5,0.993103,0.965402,0.135354,0.666667,0.70237,1,0.037758
0.44431,0.881966,0.003994,0.127048,0.916447,0.294323,0.760716,0.03571,0.059984,0.106998,0.228937,0.141156,0.787104,0.736141,0.076795,0.064693,0.027003,0.08417,0.842743,0.13896,0.00328,0.166667,0.314457,0.10721,0.259746,0.333333,0.541436,0.840995,0.866536,0,0.233402,0,0.490104
0.375949,0.991483,0.019223,0.074752,0.010211,0.041085,0.950403,0.647211,0.033872,0.044722,0.43366,0.090821,0.38115,0.151581,0.072551,0.141489,0.429701,0.017328,0.421885,0.637913,0.844053,0.166667,0.131388,0.816887,0.27297,0.166667,0.004955,0.874828,0.056969,0.333333,0.471884,0,0.022182
0.112503,0.889876,0.01066,0.008576,0.597289,0.097712,0.421022,0.931011,0.063869,0.075996,0.085794,0.123233,0.53541,0.458711,0.074138,0.017035,0.732868,0.048133,0.554039,0.986962,0.531268,0.166667,0.895884,0.658752,0.276869,0.166667,0.870487,0.805454,0.118129,0.166667,0.521908,0.25,0.009704
0.862557,0.635392,0.25786,0.110221,0.500728,0.099337,0.790313,0.142,0.149069,0.016848,0.306647,0.147338,0.052409,0.057513,0.008024,0.592896,0.168764,0.031147,0.668175,0.337807,0.985937,0.666667,0.215181,0.865273,0.22559,0.5,0.063826,0.288371,0.535707,0.5,0.431935,0.5,0.03229
0.769853,0.360034,0.150915,0.1083,0.821389,0.013925,0.19778,0.054306,0.036039,0.05559,0.693066,0.160117,0.403377,0.267287,0.012019,0.197409,0.473839,0.072088,0.166533,0.359303,0.286731,0.166667,0.662465,0.650206,0.539507,0.333333,0.797794,0.635205,0.453384,0,0.249912,0,0.247715
0.740502,0.30039,0.137504,0.148895,0.983439,0.002938,0.763194,0.796597,0.017664,0.020396,0.462761,0.00721,0.715647,0.756322,0.005631,0.034912,0.629589,0.060394,0.466315,0.844842,0.445895,0.166667,0.791481,0.703551,0.271181,0.166667,0.82939,0.168814,0.585555,0,0.11808,0,0
0.256345,0.562971,0.120021,0.24783,0.759048,0.021177,0.904203,0.599331,0.12263,0.125038,0.790623,0.157803,0.036987,0.267126,0.052003,0.008698,0.983008,0.061002,0.945113,0.915626,0.134297,0,0.378704,0.693205,0.278664,0.5,0.074538,0.181108,0.57353,0.166667,0.215066,0.75,0.001862
0.440076,0.586899,0.108228,0.014432,0.507051,0.004946,0.535516,0.733495,0.129349,0.382157,0.049448,0.305129,0.424647,0.084546,0.055441,0.538741,0.529781,0.02857,0.531491,0.398689,0.255756,0.666667,0.8541,0.825076,0.853566,0.333333,0.094072,0.845642,0.349034,0.333333,0.840906,1,0.016386
0.632596,0.558178,0.054149,0.121386,0.363638,0.043277,0.227833,0.122223,0.013424,0.024287,0.02244,0.009536,0.476106,0.794272,0.204514,0.600877,0.401546,0.036605,0.53803,0.932734,0.771407,0.5,0.535379,0.911121,0.338998,0,0.749223,0.077325,0.994073,0.166667,0.630183,0.25,0
0.951998,0.051499,0.046686,0.168147,0.263384,0.360768,0.34077,0.617255,0.03645,0.027331,0.614513,0.119634,0.935051,0.232916,0.467262,0.039769,0.339876,0.12358,0.25358,0.747713,0.959092,0.333333,0.487982,0.038511,0.301198,0.333333,0.277189,0.644505,0.445166,0.333333,0.322457,0.5,0.060514
0.763518,0.526596,0.166416,0.02814,0.466372,0.139488,0.412427,0.454488,0.049006,0.050438,0.04536,0.206103,0.33835,0.386371,0.033757,0.077524,0.912099,0.097185,0.455738,0.817111,0.840087,0.833333,0.753631,0.491894,0.401611,0.333333,0.617019,0.860046,0.036669,0.5,0.006074,0.75,0.205001
0.91613,0.867618,0.006203,0.049466,0.601341,0.009251,0.983977,0.714048,0.025877,0.192704,0.453764,0.123545,0.786783,0.100077,0.013821,0.079853,0.205091,0.140607,0.147022,0.728892,0.568049,0.333333,0.035495,0.274819,0.722476,0.5,0.402047,0.988131,0.125976,1,0.545584,1,0.317693
0.161744,0.069379,0.135979,0.006495,0.73322,0.287881,0.296465,0.729926,0.341366,0.007861,0.998181,0.013311,0.409082,0.86998,0.021068,0.023391,0.540958,0.008666,0.778727,0.883454,0.748297,0.333333,0.933842,0.76643,0.990906,0.333333,0.312115,0.98441,0.2468,0.666667,0.992906,0.75,0.004707
0.526271,0.909235,0.180135,0.089449,0.477308,0.04298,0.798883,0.237065,0.163965,0.022355,0.479206,0.117414,0.833984,0.942206,0.00068,0.071745,0.955951,0.267049,0.67344,0.315065,0.738854,0.5,0.414498,0.439266,0.299643,0.166667,0.346805,0.041894,0.468597,0.5,0.373346,0.75,0.266465
0.374992,0.887794,0.182402,0.195502,0.127573,0.094442,0.72749,0.35131,0.098175,0.269368,0.377451,0.455673,0.579303,0.351878,0.161817,0.00905,0,0.024001,0.369213,0.66514,0.162163,0.166667,0.080805,0.294694,0.462811,0.666667,0.416637,0.8306,0.947803,0.5,0.905221,0.5,0.400963
0.162064,0.13771,0.196274,0.008156,0.261837,0.087595,0.961563,0.277671,0.133991,0.013879,0.277346,0.030377,0.86109,0.618881,0.239195,0.036241,0.291117,0.176337,0.238164,0.920195,0.774152,0.333333,0.161082,0.832011,0.853895,0,0.946207,0.644844,0.088076,0.166667,0.380076,0.5,0
0.886915,0.775643,0.073318,0.081212,0.50216,0.056987,0.861166,0.225351,0.030498,0.007417,0.844708,0.041617,0.179108,0.333817,0.237553,0.09486,0.171197,0.067238,0.46795,0.393296,0.004964,0.5,0.810514,0.866515,0.655511,0.333333,0.69684,0.666292,0.48348,0.333333,0.392667,0.5,0.005346
0.988121,0.038373,0.100799,0.040246,0.388998,0.207724,0.339256,0.773803,0.244772,0.016067,0.053419,0.020327,0.775375,0.215657,0.249557,0.014237,0.767446,0.007417,0.599905,0.462064,0.776777,0.833333,0.252692,0.97497,0.244697,1,0.535119,0.207497,0.84998,0.166667,0.919779,1,0.054963
0.650954,0.164883,0.088643,0.126323,0.946385,0.106411,0.49593,0.396735,0.000547,0.002462,0.122252,0.119558,0.645364,0.742425,0.0421,0.14709,0.141744,0.091666,0.15891,0.048752,0.573921,0.333333,0.659316,0.855391,0.62675,0.5,0.91001,0.353733,0.93096,0.166667,0.671002,0.25,0.037434
0.681209,0.91245,0.060628,0.023439,0.621133,0.130441,0.922523,0.041968,0.186497,0.069891,0.266175,0.196033,0.236186,0.094221,0.007144,0.165941,0.178991,0.160413,0.132828,0.19433,0.723045,0,0.872766,0.636803,0.182932,0.166667,0.424128,0.185814,0.0691,0.5,0.318341,0.25,0.302171
0.267284,0.486523,0.023091,0.191328,0.321084,0.004697,0.886863,0.620697,0.334349,0.063264,0.647387,0.089711,0.941956,0.161709,0.035547,0.142617,0.159567,0.000225,0.363545,0.71134,0.001229,0,0.327685,0.203696,0.561303,0.333333,0.521358,0.864721,0.640401,0,0.776256,0.25,0
0.864839,0.978601,0.075566,0.019542,0.070589,0.165299,0.678588,0.842566,0.071345,0.01758,0.385643,0.115186,0.230043,0.193232,0.10966,0.118381,0.514514,0.09812,0.300449,0.434041,0.592869,0.333333,0.349404,0.518562,0.942601,0.166667,0.825956,0.213306,0.054192,0.166667,0.006266,0.25,0.304768
0.378697,0.385774,0.033415,0.113117,0.277817,0.148867,0.5705,0.091213,0.16033,0.036084,0.90863,0.02204,0.482181,0.109185,0.143833,0.679078,0.464344,0.143483,0.579812,0.646602,0.528237,0.5,0.391955,0.017234,0.149934,0.666667,0.981705,0.494987,0.74672,0.166667,0.924927,0.5,0.140266
0.238492,0.292292,0.206041,0.031477,0.344925,0.125218,0.808453,0.042826,0.074003,0.022354,0.169591,0.018252,0.952513,0.824317,0.033848,0.219637,0.326372,0.070489,0.790599,0.363446,0.77902,0.5,0.469384,0.203492,0.065714,0.5,0.985524,0.584253,0.291371,0.666667,0.39308,0.75,0.001449
0.454258,0.1273,0.012048,0.107629,0.327215,0.035944,0.581321,0.748502,0.244502,0.005341,0.284431,0.014341,0.221534,0.312123,0.623053,0.042871,0.397884,0.010167,0.898499,0.723069,0.036338,0.166667,0.854369,0.799816,0.715921,0.333333,0.907289,0.559792,0.060943,0.166667,0.900074,0,0
0.267042,0.059625,0.178,0.005942,0.873463,0.350107,0.733433,0.151508,0.001763,0.041607,0.84014,0.050734,0.149059,0.738622,0.152754,0.069925,0.230916,0.040355,0.214303,0.120854,0.548666,0.333333,0.068173,0.837364,0.60933,0.333333,0.947028,0.568907,0.083034,0,0.942591,0,0.026955
0.370485,0.562781,0.131175,0.033168,0.839543,0.036546,0.601707,0.864511,0.026838,0.075934,0.065202,0.304696,0.725806,0.718297,0.077845,0.198884,0.989411,0.023449,0.610047,0.525728,0.192311,1,0.632989,0.717217,0.818146,0.666667,0.592042,0.003969,0.659518,0.166667,0.546264,1,0.1763
0.472012,0.009736,0.130164,0.076281,0.238307,0.024526,0.312682,0.997882,0.000819,0.180696,0.292906,0.056314,0.923421,0.64093,0.007382,0.049752,0.199658,0.111562,0.638111,0.744638,0.173258,0.333333,0.866453,0.963602,0.324703,0.5,0.791673,0.180801,0.813074,0.666667,0.769553,0.75,0.003648
0.913438,0.708329,0.039467,0.130631,0.74068,0.025085,0.14251,0.627181,0.182967,0.090443,0.491895,0.082272,0.518682,0.308053,0.018018,0.228303,0.387433,0.094959,0.536481,0.720701,0.69235,0.166667,0.827561,0.691458,0.58604,0.5,0.809898,0.232474,0.220004,0.5,0.33772,0.25,0.055647
0.082045,0.013332,0.016666,0.087357,0.083166,0.023813,0.73162,0.270126,0.026121,0.074311,0.54743,0.185087,0.898617,0.909226,0.1718,0.378081,0.436374,0.028618,0.55149,0.730161,0.787519,0.833333,0.50515,0.371627,0.625733,1,0.769518,0.280087,0.257047,0.833333,0.536496,1,0.054692
0.158015,0.222614,0.091364,0.054449,0.807142,0.03556,0.932775,0.33401,0.187984,0.007065,0.484775,0.126827,0.195062,0.028426,0.552565,0.037717,0.496317,0.039296,0.882643,0.511368,0.652297,0.166667,0.188269,0.466459,0.470078,0.166667,0.423895,0.22108,0.508803,0,0.10786,0,0.012732
0.819753,0.572487,0.011994,0.074689,0.234693,0.041672,0.666963,0.403151,0.052319,0.022674,0.553189,0.094768,0.968604,0.819026,0.250329,0.012427,0.690807,0.025322,0.317157,0.247233,0.610144,0.333333,0.850782,0.71422,0.510688,0.333333,0.073362,0.769941,0.551919,0.333333,0.694208,0,0.05224
0.157537,0.02911,0.185345,0.001134,0.164781,0.27812,0.778845,0.308892,0.056383,0.042942,0.18744,0.026453,0.524698,0.325659,0.02139,0.283699,0.598335,0.104527,0.252993,0.173692,0.892387,0.333333,0.125174,0.52017,0.593055,0.833333,0.967085,0.68586,0.785519,0.666667,0.193435,0.75,0.310892
0.651162,0.412002,0.163188,0.114671,0.946217,0.013934,0.623289,0.732129,0.100876,0.035684,0.775105,0.069288,0.733436,0.089335,0.100588,0.016921,0.615101,0.138678,0.496623,0.971031,0.957156,0.666667,0.160145,0.028264,0.051791,0.5,0.997499,0.074434,0.856781,0.5,0.542659,1,0.035859
0.136152,0.394612,0.006795,0.077314,0.76665,0.005392,0.824142,0.572455,0.031636,0.097824,0.520579,0.252851,0.527028,0.001946,0.191432,0.097378,0.414093,0.027796,0.364623,0.318705,0.3686,0,0.533054,0.347791,0.069699,0,0.592569,0.282407,0.37823,0,0.60131,0.5,0.03219
0.483185,0.172729,0.157106,0.4191,0.270999,0.177535,0.812355,0.248356,0.02475,0.09837,0.960977,0.470922,0.743946,0.900199,0.094595,0.112034,0.082529,0.017129,0.876485,0.56848,0.811792,0.166667,0.476671,0.234633,0.722899,0,0.935719,0.567498,0.376163,0.5,0.863085,0.25,0.241883
0.010837,0.879712,0.002357,0.24136,0.817575,0.110115,0.338202,0.057244,0.077285,0.001773,0.025464,0.108125,0.77181,0.224143,0.101825,0.384568,0.119677,0.142992,0.744447,0.297525,0.733412,1,0.891103,0.49108,0.702931,0.166667,0.464233,0.913622,0.475711,1,0.640872,1,0
0.681048,0.355688,0.50428,0.067322,0.574775,0.121072,0.256185,0.108997,0.04499,0.165992,0.791203,0.131217,0.223272,0.917582,0.069306,0.036375,0.340264,0.491305,0.10813,0.061912,0.738057,0,0.485145,0.289656,0.886465,0.833333,0.364455,0.355271,0.696118,0.333333,0.491346,1,0.498096
0.328723,0.20405,0.269084,0.079514,0.018021,0.013791,0.897203,0.904751,0.160348,0.082456,0.215986,0.041085,0.38463,0.182867,0.151004,0.295416,0.61001,0.022229,0.748728,0.170475,0.052958,0.5,0.319473,0.758791,0.111789,0.5,0.990429,0.662306,0.77709,0.333333,0.725973,0.5,0
